GENE	he%sample1	he%sample2	he%sample3	ht%sample1	ht%sample2	ht%sample3	hy%sample1	hy%sample2	hy%sample3
HE_FRAG4722.0-378|SPU_026983	278	199	199	222	331	98	422	121	257
HE_COMP224465_C0_SEQ1.4-46|UNKNOWN	1	3	3	0	2	1	0	1	0
HE_COMP242191_C0_SEQ7.174-1722|SPU_001356	365	342	342	569	865	801	1163	419	844
HE_COMP230492_C4_SEQ1.56-122|UNKNOWN	18	1	1	0	4	1	0	2	0
HE_FRAG16945.264-492|SPU_028683	53	82	82	439	928	122	30	45	42
HE_COMP234679_C5_SEQ2.0-554|SPU_008599	1770	1155	1155	1616	2171	2999	1833	1107	1907
HE_CONTIG1161|UNKNOWN	4543	4676	4676	748	1023	589	4559	2457	4044
HE_COMP234199_C7_SEQ1.0-1332|UNKNOWN	11	18	18	14	8	3	15	22	14
HE_COMP239756_C10_SEQ1.441-650|UNKNOWN	0	0	0	2	5	0	6	3	1
HE_FRAG19139.2-39|UNKNOWN	0	0	0	1	1	0	1	2	3
HE_COMP238125_C1_SEQ1.0-987|SPU_024341	176	124	124	171	264	342	262	168	167
HE_COMP234165_C2_SEQ1.0-699|SPU_015249	857	1210	1210	297	631	501	1500	659	866
HE_COMP234582_C2_SEQ1.0-1185|SPU_008318	716	616	616	843	1305	777	1266	422	587
HE_FRAG4990.39-1143|SPU_026822	502	14	14	118	137	85	85	124	196
HE_COMP239892_C3_SEQ1.152-197|UNKNOWN	1	0	0	0	0	2	0	1	0
HE_COMP239200_C4_SEQ3.0-3065|SPU_011711	2992	3593	3593	1829	3424	2011	3589	2986	4176
HE_FRAG12582.243-1248|SPU_020332	5	68	68	15	38	2	10	4	25
HE_FRAG22468.870-1128|SPU_021139	11	9	9	11	7	0	9	7	13
HE_CONTIG4622|UNKNOWN	1	2	2	0	1	0	2	1	0
HE_COMP213637_C0_SEQ1.0-533|SPU_000379	5256	5032	5032	6586	6476	15354	6327	2559	3932
HE_COMP246284_C0_SEQ14.9-57|UNKNOWN	2	2	2	2	0	1	0	0	2
HE_COMP237253_C1_SEQ2.0-2226|SPU_007161	1497	1110	1110	2380	4695	2794	1717	1845	3239
HE_COMP244569_C9_SEQ24.121-151|UNKNOWN	0	0	0	0	1	0	1	0	0
HE_FRAG4574.0-1134|SPU_023769	530	508	508	311	886	238	539	443	665
HE_CONTIG4794|SPU_007147	11	6	6	0	1	0	7	15	13
HE_CONTIG4785|UNKNOWN	36	35	35	12	73	41	55	22	40
HE_FRAG8544.0-879|SPU_018745	560	406	406	1271	2502	390	1298	654	481
HE_FRAG1891.0-548|SPU_009134	104	121	121	103	189	62	230	85	150
HE_CONTIG5166|SPU_008621	542	703	703	1122	1112	804	1181	525	730
HE_COMP247053_C2_SEQ8.27-2703|SPU_011038	190	670	670	345	1850	415	1083	280	409
HE_FRAG7873.0-1037|SPU_020720	1099	1592	1592	796	1847	790	2079	752	1557
HE_COMP234833_C4_SEQ1.0-1808|SPU_007414	7623	2565	2565	497	545	161	2475	6663	2925
HE_CONTIG4198|SPU_024179	1	40	40	2	2	23	0	4	0
HE_FRAG20059.368-1223|SPU_026554	112	111	111	46	90	41	86	150	63
HE_CONTIG38|SPU_001181	38	82	82	12	19	3	70	13	78
HE_CONTIG1799|SPU_010923	463	337	337	816	1299	1367	667	927	732
HE_COMP237191_C3_SEQ1.0-2295|SPU_000890	6727	7983	7983	599	1597	435	5687	6890	3136
HE_CONTIG3964|SPU_019367	178	157	157	49	100	18	241	81	187
HE_FRAG7423.0-1899|SPU_020162	215	290	290	18	37	11	270	85	235
HE_FRAG5665.26-1935|SPU_027224	1232	383	383	640	941	1638	762	472	407
HE_COMP238285_C4_SEQ1.29-71|UNKNOWN	0	1	1	2	2	1	0	1	0
HE_CONTIG1535|SPU_012120	296	580	580	226	128	90	374	118	455
HE_CONTIG2779|SPU_025228	358	6	6	18	55	10	33	6	10
HE_COMP240056_C4_SEQ2.81-241|UNKNOWN	186	60	60	166	214	182	214	88	131
HE_COMP230637_C5_SEQ1.1323-1580|SPU_024176	5	7	7	1	2	0	0	2	3
HE_FRAG1653.144-882|SPU_020534	477	298	298	919	890	826	335	159	161
HE_FRAG20838.179-2062|SPU_013124	512	315	315	89	200	91	497	959	629
HE_FRAG14136.0-600|SPU_025246	1602	1870	1870	2526	3671	1408	3544	1244	1951
HE_CONTIG5153|UNKNOWN	3509	3210	3210	842	1320	739	3145	2799	3289
HE_CONTIG2688|SPU_027538	0	3	3	1	0	2	74	0	4
HE_COMP233132_C3_SEQ4.0-540|SPU_013755	397	656	656	187	253	168	459	268	342
HE_CONTIG686|SPU_004063	96	35	35	49	130	56	79	43	86
HE_CONTIG1469|SPU_027240	834	1184	1184	1676	1742	841	1322	255	471
HE_CONTIG1373|SPU_009960	107	7	7	0	1	0	22	20	8
HE_FRAG1571.1884-2793|UNKNOWN	1	4	4	4	30	0	6	9	0
HE_CONTIG4096|UNKNOWN	350	185	185	176	280	305	245	244	290
HE_CONTIG1153|SPU_008020	93	16	16	8	5	2	12	20	15
HE_CONTIG2350|UNKNOWN	67	129	129	189	241	156	224	84	173
HE_COMP232050_C0_SEQ1.480-2341|SPU_019652	312	324	324	560	629	458	177	379	411
HE_FRAG8362.776-1134|UNKNOWN	0	17	17	4	3	2	2	7	6
HE_FRAG9966.0-690|SPU_001185	836	1163	1163	3729	3517	2020	1289	367	1129
HE_FRAG20878.138-1755|SPU_024645	313	361	361	241	291	137	312	679	395
HE_FRAG16399.1020-1131|UNKNOWN	0	0	0	0	4	1	0	0	1
HE_FRAG12737.0-350|SPU_001062	1060	1657	1657	1249	2384	519	2463	726	1100
HE_COMP235916_C0_SEQ1.0-1388|SPU_009472	627	275	275	399	420	502	300	444	221
HE_CONTIG2763|SPU_002213	777	383	383	1456	1682	1226	1473	276	523
HE_COMP238164_C10_SEQ2.101-856|SPU_009132	123	26	26	178	221	32	82	17	41
HE_CONTIG3812|UNKNOWN	22	32	32	23	16	16	28	14	9
HE_FRAG16509.114-381|SPU_013951	1	5	5	0	0	0	14	7	2
HE_CONTIG4697|UNKNOWN	8	8	8	24	10	3	7	17	4
HE_CONTIG2534|SPU_008305	1947	2834	2834	6375	6322	10951	7101	1419	4173
HE_CONTIG2011|SPU_009242	2	1	1	7	1	0	4	0	0
HE_COMP236688_C10_SEQ1.111-165|UNKNOWN	0	3	3	0	0	0	2	0	0
HE_FRAG2334.150-351|SPU_005501	87	35	35	0	0	0	33	49	40
HE_FRAG13324.0-954|SPU_007468	195	192	192	66	124	67	158	82	134
HE_COMP237319_C2_SEQ1.341-507|SPU_020184	2	1	1	18	27	7	13	4	4
HE_CONTIG3507|SPU_022151	41	16	16	179	34	177	42	11	35
HE_FRAG5605.153-667|SPU_005443	49	50	50	12	23	1	39	20	22
HE_COMP236237_C3_SEQ2.162-417|SPU_026436	2	0	0	53	31	15	2	6	0
HE_COMP245014_C2_SEQ14.0-1217|SPU_003710	4545	5288	5288	10125	17500	11136	6165	5843	8050
HE_COMP244784_C2_SEQ1.126-492|SPU_005520	351	427	427	132	344	139	590	156	335
HE_CONTIG2133|SPU_011229	139	104	104	38	123	11	126	28	106
HE_COMP239266_C3_SEQ4.36-2697|SPU_011458	799	541	541	506	727	378	600	724	639
HE_FRAG1354.72-246|UNKNOWN	1	0	0	1	0	1	1	3	2
HE_FRAG11418.0-864|SPU_012568	5	10	10	6	11	1	17	14	8
HE_FRAG10435.9-4485|SPU_014882	1924	6536	6536	4801	8170	2408	6219	1577	6410
HE_FRAG20241.1-1614|SPU_011078	11887	13206	13206	1904	6012	1168	14381	8758	15015
HE_FRAG5738.4458-4527|UNKNOWN	68	35	35	9	10	0	38	62	72
HE_CONTIG4385|UNKNOWN	2	1	1	8	32	0	2	2	3
HE_CONTIG5182|SPU_019899	2	5	5	11	10	3	4	2	7
HE_COMP238766_C3_SEQ4.93-474|SPU_016483	3	5	5	7	33	2	3	5	9
HE_CONTIG4367|UNKNOWN	18	5	5	17	10	4	11	7	15
HE_CONTIG4751|SPU_023098	1	0	0	0	4	9	2	0	0
HE_FRAG16286.1062-9618|SPU_007108	507	389	389	1467	3205	553	335	564	172
HE_COMP232056_C10_SEQ1.161-1140|SPU_011294	224	65	65	288	427	237	305	112	255
HE_FRAG23343.140-3993|SPU_016754	108	85	85	67	360	260	111	91	62
HE_FRAG5595.3-1068|SPU_015150	51	23	23	4	22	4	63	3	44
HE_COMP229278_C0_SEQ2.543-1269|SPU_017624	24	4	4	86	61	19	7	20	16
HE_FRAG3801.36-405|UNKNOWN	1	0	0	3	1	1	3	1	4
HE_CONTIG2853|SPU_013719	361	414	414	311	1643	225	401	240	499
HE_CONTIG1685|UNKNOWN	2	5	5	0	2	1	1	2	3
HE_COMP238559_C9_SEQ1.0-1005|SPU_014226	1622	1681	1681	907	732	660	1423	880	1537
HE_CONTIG3555|SPU_007851	743	816	816	236	979	378	1170	933	538
HE_CONTIG4160|SPU_021846	5	51	51	18	4	8	2	7	3
HE_COMP231257_C1_SEQ1.11-1706|SPU_005263	290	38	38	211	136	107	43	254	68
HE_FRAG16409.0-5790|SPU_016078	262	139	139	100	195	80	143	206	121
HE_CONTIG2500|SPU_026099	4	3	3	3	4	0	2	6	6
HE_FRAG2838.9-2343|SPU_025532	85	49	49	363	759	643	87	66	77
HE_CONTIG2991|SPU_006272	88	64	64	467	1532	410	72	76	86
HE_FRAG2990.64-104|UNKNOWN	1	0	0	0	0	1	1	2	0
HE_FRAG20228.0-1314|SPU_015627	400	292	292	675	1450	235	304	151	291
HE_FRAG1150.408-2784|SPU_017676	1273	493	493	72	305	162	592	620	399
HE_CONTIG830|SPU_024306	1521	1212	1212	4124	4897	3336	2514	477	717
HE_FRAG4498.11-602|SPU_018854	1207	984	984	2269	2387	3092	2760	451	1654
HE_CONTIG613|SPU_003062	376	382	382	74	123	30	770	278	47
HE_COMP238622_C0_SEQ1.44-77|UNKNOWN	0	0	0	1	0	1	0	0	0
HE_FRAG5211.213-1683|SPU_016820	1638	285	285	20	11	11	287	344	137
HE_FRAG9254.0-1101|SPU_003645	1319	1299	1299	731	883	585	989	890	2206
HE_FRAG10028.3-564|SPU_019399	789	787	787	553	597	344	793	248	878
HE_FRAG14320.774-7434|SPU_028047	166	40	40	49	183	8	42	162	35
HE_FRAG2996.0-1427|SPU_015445	1570	1657	1657	923	1609	387	2376	1592	2533
HE_FRAG1320.606-1314|SPU_003185	16	80	80	4	6	5	13	2	6
HE_COMP237133_C4_SEQ1.5-44|UNKNOWN	0	0	0	1	0	0	0	1	0
HE_FRAG8561.213-1680|SPU_024202	151	130	130	3	24	29	101	106	172
HE_COMP224078_C3_SEQ1.0-656|SPU_015916	0	1	1	16	4	0	0	1	0
HE_COMP233760_C0_SEQ1.0-927|SPU_007192	491	570	570	208	450	28	479	330	432
HE_CONTIG4441|SPU_016302	465	387	387	397	944	216	1151	649	749
HE_COMP239698_C0_SEQ1.0-1248|UNKNOWN	3520	2498	2498	1671	2604	2406	2421	2211	3783
HE_CONTIG3742|SPU_014721	345	55	55	37	28	39	102	109	208
HE_COMP230661_C0_SEQ1.212-840|SPU_017628	93	141	141	549	374	335	99	55	156
HE_FRAG3279.0-904|SPU_026885	1362	1660	1660	1476	1606	444	1962	592	1138
HE_CONTIG4476|SPU_018433	133	248	248	18	26	9	228	60	135
HE_FRAG1400.0-1658|SPU_008364	51	14	14	102	225	175	28	98	36
HE_CONTIG4864|SPU_000737	2079	1463	1463	2290	2609	1010	1778	1602	1945
HE_FRAG8462.83-950|SPU_023368	899	1116	1116	165	204	175	1973	806	877
HE_COMP245122_C0_SEQ6.1100-1731|SPU_022500	127	105	105	108	224	147	239	223	167
HE_CONTIG326|SPU_012099	802	673	673	670	1142	287	1765	741	636
HE_FRAG14967.468-870|SPU_009318	52	17	17	0	3	0	17	17	4
HE_FRAG19931.11-890|SPU_023007	721	287	287	412	285	184	325	444	524
HE_FRAG19959.0-2758|SPU_021311	5847	8886	8886	5977	9799	5393	6269	3596	9079
HE_COMP233039_C8_SEQ1.0-648|SPU_024797	395	179	179	655	631	484	720	246	930
HE_COMP228644_C0_SEQ1.24-1285|SPU_025165	240	255	255	782	1577	247	611	549	956
HE_FRAG4717.0-1485|SPU_015310	19	77	77	216	543	171	347	68	268
HE_COMP232053_C3_SEQ3.747-1023|SPU_021473	103	34	34	0	2	0	16	17	9
HE_FRAG1221.45-1350|SPU_007266	24	12	12	20	45	3	26	11	23
HE_FRAG9096.2-5768|SPU_010054	2441	2771	2771	1901	4666	1390	1567	1419	1657
HE_COMP232031_C9_SEQ2.7-172|UNKNOWN	1086	298	298	107	402	67	1600	478	456
HE_FRAG13313.0-1197|UNKNOWN	544	549	549	235	402	539	452	216	668
HE_COMP235427_C0_SEQ2.0-3158|SPU_012457	444	829	829	938	2407	318	1258	784	873
HE_COMP233240_C2_SEQ2.0-630|SPU_004513	63	57	57	87	110	52	41	17	33
HE_COMP246292_C0_SEQ1.0-2001|SPU_018566	1606	2311	2311	6120	7938	1306	3081	1889	2537
HE_CONTIG3140|SPU_023483	105	11	11	3	17	7	66	14	11
HE_CONTIG1757|SPU_022477	398	388	388	71	52	68	380	250	221
HE_COMP237994_C0_SEQ1.0-1659|SPU_017827	29813	28047	28047	18833	40743	30500	34071	21838	34355
HE_CONTIG412|SPU_028183	1458	812	812	2121	1176	324	1551	477	538
HE_FRAG2131.26-4271|SPU_026466	117	97	97	312	402	235	194	140	238
HE_FRAG3388.18-486|SPU_026140	3	5	5	1	4	0	2	0	5
HE_COMP240291_C3_SEQ4.1108-1140|UNKNOWN	2	0	0	2	3	2	1	2	0
HE_COMP234032_C2_SEQ1.423-600|SPU_011571	0	1	1	0	0	0	1	0	0
HE_COMP233089_C2_SEQ3.161-195|UNKNOWN	0	0	0	0	0	0	0	0	0
HE_COMP229291_C0_SEQ1.12-248|SPU_016591	8	1	1	12	18	6	39	1	21
HE_CONTIG1584|SPU_024463	31	3	3	49	121	33	44	6	1
HE_FRAG10624.0-2718|SPU_005610	3496	3303	3303	2711	3633	1097	3529	1733	2188
HE_CONTIG3478|SPU_017923	230	301	301	256	141	237	416	126	339
HE_COMP244452_C0_SEQ1.0-618|SPU_027507	1619	1409	1409	53	44	158	977	1833	1247
HE_FRAG6802.0-660|SPU_017778	3968	1768	1768	6080	9607	2502	13597	1691	3325
HE_FRAG8485.2-2382|SPU_002579	3202	3857	3857	387	640	317	1815	1427	2532
HE_FRAG8688.0-3513|UNKNOWN	4549	4305	4305	2084	5490	1056	3420	527	2592
HE_COMP228484_C0_SEQ1.0-1344|SPU_007219	3166	1890	1890	1359	1344	1343	2049	1368	2059
HE_FRAG11688.0-2784|SPU_002650	213	100	100	6026	12496	4890	3818	1333	3086
HE_COMP228198_C1_SEQ1.309-801|SPU_011363	8	12	12	2	1	0	0	2	1
HE_COMP231795_C4_SEQ1.207-531|SPU_005992	3	1	1	1	2	1	6	1	1
HE_COMP232070_C8_SEQ1.1614-1701|UNKNOWN	0	1	1	0	0	0	2	4	5
HE_FRAG11086.26-1526|SPU_014020	1273	2297	2297	1253	3368	244	1802	857	2194
HE_CONTIG4136|SPU_024539	0	0	0	0	0	0	2	3	0
HE_FRAG11340.11-1743|SPU_008022	22	28	28	47	145	190	71	52	78
HE_FRAG7292.0-3162|SPU_021701	1455	2113	2113	1312	1753	650	991	696	1515
HE_CONTIG1146|SPU_007613	811	790	790	304	1092	166	1055	1018	779
HE_FRAG5203.30-1242|SPU_012817	609	292	292	293	1220	149	688	262	195
HE_COMP239430_C9_SEQ1.15-316|SPU_014139	1	0	0	4	7	0	16	0	0
HE_CONTIG3718|SPU_017709	81	45	45	7	23	4	31	98	18
HE_FRAG9638.327-519|SPU_018763	54	25	25	5	38	12	22	137	24
HE_COMP221201_C2_SEQ1.200-272|UNKNOWN	0	0	0	4	2	0	1	0	0
HE_FRAG7093.0-2970|SPU_011603	857	876	876	501	909	447	854	560	480
HE_COMP224693_C7_SEQ1.425-639|SPU_011035	4	0	0	0	2	0	1	4	4
HE_FRAG22066.130-3570|SPU_018478	1168	417	417	314	407	188	808	713	960
HE_FRAG23222.12-183|SPU_003448	9	4	4	1	1	0	2	0	4
HE_COMP232417_C6_SEQ1.0-729|SPU_004322	156	152	152	257	668	134	324	172	183
HE_COMP233407_C3_SEQ2.194-398|SPU_022974	58	19	19	0	0	0	28	19	29
HE_COMP237920_C5_SEQ1.0-942|SPU_027215	787	577	577	861	1571	1935	868	129	537
HE_COMP235787_C0_SEQ1.0-3765|SPU_012380	672	286	286	406	635	341	541	634	947
HE_COMP229866_C5_SEQ1.36-752|UNKNOWN	141	135	135	108	189	12	178	37	60
HE_FRAG5825.0-768|SPU_021582	107	219	219	849	760	658	149	183	518
HE_CONTIG2451|SPU_014590	50	499	499	117	134	59	388	249	41
HE_FRAG19902.1431-5628|SPU_017728	3764	2153	2153	1385	2971	1657	2478	1976	2650
HE_CONTIG888|SPU_025366	242	171	171	182	324	392	387	121	197
HE_COMP230751_C2_SEQ2.0-2318|SPU_020010	283	299	299	507	827	851	600	451	433
HE_CONTIG4278|SPU_011236	11	19	19	6	10	7	48	20	64
HE_CONTIG1309|UNKNOWN	12	17	17	20	20	5	8	11	25
HE_COMP207131_C0_SEQ1.21-240|SPU_024715	1	4	4	0	0	0	0	0	2
HE_COMP234179_C0_SEQ1.23-1448|SPU_016692	44	66	66	185	170	155	63	68	72
HE_FRAG8002.912-1353|UNKNOWN	225	120	120	214	159	91	129	187	163
HE_FRAG22928.1623-2556|SPU_030223	569	636	636	531	1145	985	625	345	1056
HE_COMP237390_C1_SEQ2.2-1388|SPU_017473	241	344	344	115	202	103	292	217	770
HE_CONTIG1273|SPU_017131	158	135	135	5	14	4	131	85	29
HE_CONTIG2542|SPU_008249	37	26	26	11	23	10	22	38	35
HE_CONTIG1348|SPU_011136	31	32	32	33	64	26	33	31	46
HE_FRAG11537.42-957|SPU_002339	101	561	561	671	370	193	224	77	130
HE_CONTIG601|SPU_018570	2	0	0	4	1	0	0	4	1
HE_FRAG7176.24-2583|SPU_021088	1794	3644	3644	1452	3315	475	3406	857	2035
HE_COMP230377_C2_SEQ10.0-3552|SPU_008762	27	30	30	9	3	3	34	36	15
HE_FRAG8627.0-1293|SPU_027743	72	57	57	77	110	52	78	88	95
HE_FRAG13033.0-2213|SPU_004862	275	169	169	198	575	105	406	289	155
HE_FRAG2470.107-734|SPU_019759	852	1217	1217	12	44	3	694	555	166
HE_FRAG5570.0-1248|SPU_008083	701	251	251	810	1110	727	607	428	653
HE_FRAG491.1326-1608|SPU_010196	12	13	13	4	12	0	12	11	16
HE_COMP238600_C1_SEQ7.42-84|UNKNOWN	1	1	1	6	9	0	1	1	1
HE_CONTIG4933|SPU_010620	99	82	82	462	470	197	156	84	123
HE_CONTIG487|SPU_006020	2	0	0	2	7	3	6	2	2
HE_COMP234701_C1_SEQ8.17-59|UNKNOWN	0	0	0	0	1	0	0	0	0
HE_FRAG1413.0-858|SPU_025513	83	290	290	20	30	14	205	35	241
HE_CONTIG63|UNKNOWN	58570	66523	66523	73166	92767	43512	75001	43311	78694
HE_CONTIG3702|SPU_020756	955	303	303	8334	10551	8659	4436	2393	4785
HE_FRAG21390.36-2901|SPU_027748	70	78	78	557	490	104	111	90	117
HE_COMP237368_C0_SEQ5.2-1847|SPU_018739	2153	2292	2292	1458	3192	1306	2741	1302	1922
HE_FRAG17985.330-1131|SPU_014168	136	129	129	55	69	39	111	86	113
HE_COMP241646_C1_SEQ1.0-4296|SPU_001890	8323	7461	7461	2952	3824	2325	7684	4719	6052
HE_COMP245710_C0_SEQ1.36-1542|SPU_014695	119	66	66	329	191	82	114	105	128
HE_CONTIG1232|SPU_005099	987	579	579	111	238	227	486	630	431
HE_FRAG8658.0-540|SPU_013173	4105	2270	2270	1766	2728	880	3992	1501	4400
HE_FRAG19758.0-1433|SPU_003237	157	139	139	220	328	72	229	184	180
HE_COMP187648_C1_SEQ1.0-189|SPU_017984	2	2	2	6	10	5	3	0	1
HE_COMP239190_C0_SEQ1.0-2640|SPU_026297	125	83	83	242	246	97	108	74	68
HE_COMP219086_C0_SEQ1.0-1005|SPU_021637	0	1	1	38	19	23	4	11	8
HE_COMP219155_C2_SEQ1.0-192|UNKNOWN	1	3	3	1	0	3	2	1	1
HE_CONTIG4668|SPU_006441	663	1059	1059	994	684	428	1190	355	858
HE_CONTIG5245|SPU_021446	881	1189	1189	1820	1556	425	905	1063	946
HE_FRAG6608.239-509|SPU_007156	32	30	30	9	7	4	12	25	21
HE_FRAG7607.80-1869|SPU_024362	39	6	6	0	3	7	25	10	2
HE_COMP243116_C3_SEQ1.0-1404|SPU_004378	215	363	363	434	236	187	322	196	308
HE_CONTIG2458|UNKNOWN	1	1	1	7	0	0	2	8	4
HE_CONTIG477|SPU_026673	5	5	5	16	5	2	7	31	13
HE_CONTIG4227|SPU_028199	18	75	75	25	30	24	36	25	229
HE_CONTIG4220|SPU_030232	863	1063	1063	1181	2280	503	1138	630	1499
HE_FRAG8094.189-993|SPU_020395	116389	133763	133763	10	5	5	98531	30644	74646
HE_COMP229964_C8_SEQ5.123-156|UNKNOWN	20	30	30	41	48	21	33	22	31
HE_CONTIG2491|SPU_012724	521	386	386	574	415	227	314	387	584
HE_COMP233757_C7_SEQ2.48-90|UNKNOWN	1	0	0	0	0	0	1	0	0
HE_FRAG7230.111-1260|SPU_022604	174	265	265	226	313	58	360	372	377
HE_COMP234683_C9_SEQ1.498-1266|SPU_014923	1128	1031	1031	1098	1257	871	1106	833	1297
HE_COMP239173_C8_SEQ1.0-963|SPU_003613	3	2	2	26	62	26	25	5	10
HE_COMP231778_C0_SEQ1.2-789|SPU_015152	79	343	343	45	17	3	100	78	89
HE_CONTIG696|UNKNOWN	6	7	7	1	10	9	5	5	1
HE_CONTIG4837|SPU_009243	39	16	16	1	0	0	26	8	9
HE_COMP245290_C0_SEQ2.0-2939|SPU_003856	863	2396	2396	476	1489	378	1514	1096	1088
HE_FRAG6881.0-917|SPU_018367	2207	2633	2633	1866	2624	1318	4934	1516	4040
HE_COMP225165_C1_SEQ1.0-129|UNKNOWN	12866	4752	4752	77	48	20704	8076	12159	7492
HE_COMP238220_C3_SEQ1.831-951|SPU_028834	22	11	11	0	0	1	2	9	6
HE_COMP215343_C0_SEQ1.804-1137|SPU_000116	2	3	3	0	2	0	8	6	6
HE_CONTIG2447|SPU_018882	642	122	122	561	426	485	533	190	1088
HE_CONTIG3982|SPU_023330	119	17	17	150	124	43	632	22	48
HE_COMP232625_C0_SEQ1.341-646|UNKNOWN	5	4	4	0	8	0	15	11	4
HE_COMP231812_C3_SEQ1.390-426|UNKNOWN	0	0	0	1	0	0	0	0	1
HE_COMP238958_C5_SEQ1.0-1359|SPU_011357	552	772	772	375	706	332	1001	427	645
HE_FRAG7787.0-3604|SPU_002536	3248	1776	1776	1771	1803	1126	2866	2533	2298
HE_CONTIG5114|SPU_017953	39	43	43	0	5	0	17	12	10
HE_CONTIG4873|SPU_023515	268	115	115	931	1159	298	98	116	107
HE_CONTIG1635|SPU_011499	43	3	3	11	106	1	1	7	9
HE_COMP234093_C6_SEQ2.78-120|UNKNOWN	1	0	0	0	1	5	0	2	1
HE_COMP234455_C3_SEQ1.267-447|SPU_028797	0	1	1	0	0	0	2	0	0
HE_FRAG20600.0-7167|SPU_026783	437	895	895	968	1538	539	380	415	540
HE_FRAG296.75-257|UNKNOWN	4462	2214	2214	2449	2475	2875	4280	1982	2239
HE_COMP239536_C4_SEQ1.324-1050|SPU_015945	350	60	60	74	41	16	117	239	156
HE_CONTIG4234|SPU_009302	26	14	14	0	0	1	9	9	8
HE_COMP223064_C0_SEQ1.642-1146|SPU_013237	0	0	0	0	2	0	0	1	0
HE_FRAG7073.0-1530|SPU_005523	1832	1317	1317	461	700	719	1584	1740	1799
HE_COMP242769_C5_SEQ1.3-1719|SPU_005626	1229	738	738	466	599	47	565	900	520
HE_CONTIG146|SPU_006346	57818	28371	28371	62352	15804	31128	38333	46504	61878
HE_COMP238873_C7_SEQ5.3-717|SPU_007775	632	16	16	288	134	80	58	24	37
HE_COMP236184_C4_SEQ15.75-114|UNKNOWN	0	0	0	0	0	0	0	0	0
HE_COMP243854_C1_SEQ1.1-2012|SPU_008287	888	443	443	533	638	336	446	731	592
HE_CONTIG1497|SPU_003325	259	288	288	181	274	127	302	165	176
HE_CONTIG1500|SPU_003503	5	0	0	0	0	0	3	4	1
HE_CONTIG2024|SPU_007231	875	523	523	2922	4867	1433	2331	319	1064
HE_CONTIG1637|SPU_022146	80	46	46	1143	93	794	36	24	70
HE_FRAG5509.0-999|SPU_028360	355	729	729	186	182	156	264	129	207
HE_COMP238546_C3_SEQ9.22-64|UNKNOWN	0	0	0	1	0	0	0	0	0
HE_CONTIG2790|SPU_027353	63	138	138	24	38	30	82	159	64
HE_FRAG19589.0-3504|SPU_024752	567	660	660	492	886	182	697	472	313
HE_COMP246596_C2_SEQ1.1-61|UNKNOWN	102	97	97	24	22	10	90	57	95
HE_CONTIG1916|SPU_004048	662	1270	1270	488	533	329	739	676	831
HE_COMP231926_C1_SEQ1.456-1332|SPU_025085	61	124	124	5	31	10	31	64	122
HE_FRAG8881.0-2283|SPU_020029	7127	3957	3957	4125	4257	3924	5482	6826	5268
HE_CONTIG3306|SPU_003938	41	35	35	35	65	18	65	37	42
HE_COMP230957_C0_SEQ2.251-404|UNKNOWN	6050	4183	4183	6805	8349	7742	11335	4307	5151
HE_CONTIG2858|SPU_021089	33	26	26	12	36	2	28	5	5
HE_CONTIG3291|SPU_002819	4	5	5	268	369	564	38	77	12
HE_FRAG18165.38-123|UNKNOWN	7	23	23	16	0	0	6	5	11
HE_COMP242301_C0_SEQ1.260-1190|SPU_010749	345	197	197	1352	1310	774	729	324	952
HE_COMP240698_C0_SEQ1.0-1292|SPU_011202	107	67	67	40	122	35	111	124	84
HE_CONTIG1403|UNKNOWN	653	563	563	1739	3160	1354	1030	421	693
HE_CONTIG4897|SPU_005282	3322	2196	2196	1829	2457	1234	3084	1963	2593
HE_COMP235247_C5_SEQ1.81-954|SPU_019456	2232	894	894	704	1370	1329	3014	1619	1857
HE_COMP218358_C0_SEQ1.14-182|SPU_004335	0	5	5	17	8	29	1	1	0
HE_CONTIG2362|SPU_016723	193	82	82	135	40	36	66	156	63
HE_CONTIG2955|SPU_000814	1913	2120	2120	2002	1182	982	1670	1227	1700
HE_COMP232222_C8_SEQ2.5-41|UNKNOWN	0	0	0	2	2	0	0	0	0
HE_CONTIG1694|SPU_003712	264	58	58	69	298	175	77	30	126
HE_CONTIG2586|SPU_028249	1117	1000	1000	1707	3542	1037	1253	860	984
HE_CONTIG4592|SPU_011351	317	485	485	555	1141	632	908	408	831
HE_FRAG8811.0-396|SPU_025132	50	48	48	588	483	441	123	125	218
HE_CONTIG4210|SPU_004796	359	274	274	624	709	331	398	407	670
HE_FRAG6399.89-1073|SPU_003244	104	79	79	37	72	6	204	27	42
HE_COMP233393_C0_SEQ1.0-45|UNKNOWN	2	4	4	0	0	0	2	5	3
HE_COMP238701_C2_SEQ1.0-1934|SPU_023583	626	394	394	1594	4169	665	1009	306	1326
HE_FRAG13901.18-396|SPU_023974	1262	1568	1568	422	586	275	809	463	1106
HE_CONTIG4394|UNKNOWN	134	248	248	370	200	105	286	120	220
HE_FRAG407.0-312|SPU_018035	10	4	4	1	2	0	2	19	0
HE_FRAG3896.3-2541|SPU_023516	1947	3381	3381	2505	4582	3211	3509	1706	2195
HE_COMP247429_C1_SEQ2.0-1026|SPU_000784	1208	2594	2594	5219	6919	3373	4348	1181	2561
HE_CONTIG132|SPU_001903	55	3	3	15	10	8	1	0	3
HE_FRAG19565.2-36|UNKNOWN	0	0	0	0	0	0	0	1	0
