GENE	he	he+N	ht	ht+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
HE_FRAG16829.0-1110|SPU_015328	184	14	123	0	0	0	10	0
HE_CONTIG2145|SPU_020442	141	3	54	4	1	0	9	1
HE_COMP239764_C1_SEQ1.93-288|UNKNOWN	8807	0	2	0	4923	0	125	0
HE_COMP232799_C6_SEQ2.47-363|UNKNOWN	0	2	12	0	0	0	4	6
HE_COMP230974_C7_SEQ1.1029-1341|SPU_019368	0	0	0	0	0	0	0	0
HE_COMP244566_C2_SEQ1.0-2028|SPU_001446	478	31	218	0	90	1	86	15
HE_COMP231534_C1_SEQ18.792-2484|SPU_026510	82	3	16	0	0	0	6	3
HE_FRAG9623.0-831|SPU_017167	12	0	4	0	6	0	0	0
HE_CONTIG2535|SPU_000183	86	1	179	2	6	0	19	0
HE_FRAG22923.0-13583|SPU_027356	2207	275	2152	47	134	3	311	103
HE_COMP240418_C2_SEQ1.0-900|UNKNOWN	168	6	285	48	4	0	19	0
HE_FRAG13360.312-1512|SPU_020548	0	0	0	0	0	0	11	0
HE_COMP245103_C4_SEQ5.106-157|UNKNOWN	1	7	0	4	0	0	2	52
HE_COMP240150_C2_SEQ1.0-402|SPU_025925	0	0	0	0	0	0	1	0
HE_COMP236994_C0_SEQ1.321-606|UNKNOWN	0	0	0	0	0	0	4	0
HE_FRAG2039.246-432|SPU_010227	0	0	0	0	0	0	12	0
HE_COMP235289_C0_SEQ7.114-150|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP244100_C7_SEQ1.3-816|SPU_007831	0	0	0	0	0	0	17	0
HE_COMP234458_C3_SEQ1.0-303|SPU_013114	0	0	0	0	0	0	5	0
HE_CONTIG3032|UNKNOWN	7	0	2	0	3	0	11	0
HE_FRAG20067.27-5082|SPU_019777	362	83	102	3	5	0	99	12
HE_FRAG617.2-1842|SPU_020181	131	5	132	8	6	1	9	0
HE_CONTIG1571|SPU_011700	37	1	28	0	0	0	3	1
HE_COMP247044_C0_SEQ3.0-681|SPU_020987	1016	0	267	0	428	0	106	0
HE_FRAG16635.0-1029|SPU_002966	17	2	16	0	8	0	7	0
HE_COMP235532_C1_SEQ1.387-1611|SPU_007966	133	22	117	13	1	0	2	5
HE_FRAG17777.2-1870|SPU_009070	920	386	778	113	113	58	217	77
HE_FRAG9808.741-987|UNKNOWN	0	0	0	0	0	0	14	0
HE_FRAG11261.0-756|SPU_022002	16	0	12	0	0	0	3	2
HE_FRAG9995.3-2484|SPU_021903	219	25	141	3	3	0	83	20
HE_FRAG21563.0-777|SPU_023334	1258	229	1449	140	197	36	15	22
HE_COMP240011_C5_SEQ11.234-420|UNKNOWN	0	0	0	0	0	0	2	30
HE_COMP232594_C2_SEQ1.906-1071|UNKNOWN	0	0	0	0	0	0	3	0
HE_FRAG3746.0-149|SPU_018119	6	3	16	0	1	0	5	4
HE_FRAG7364.963-2181|SPU_020801	1708	19	1112	206	322	15	183	1
HE_COMP245529_C1_SEQ2.13-43|UNKNOWN	0	0	0	0	112	23	2	2
HE_COMP235894_C5_SEQ3.129-405|UNKNOWN	123	25	83	14	0	0	18	110
HE_CONTIG4270|SPU_023506	291	17	167	14	27	4	47	0
HE_COMP236983_C6_SEQ1.39-1221|SPU_012543	21	0	47	0	5	0	9	0
HE_COMP237508_C1_SEQ1.0-894|SPU_028695	0	0	0	0	0	0	12	0
HE_COMP235329_C9_SEQ1.8-41|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP241485_C1_SEQ2.50-92|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3187|SPU_004960	87	0	97	0	2	0	26	0
HE_CONTIG569|SPU_013761	0	0	0	0	0	0	0	2
HE_COMP225157_C0_SEQ1.54-954|SPU_024713	0	0	0	0	0	0	2	0
HE_CONTIG4542|SPU_005500	0	0	0	0	0	0	4	0
HE_COMP244793_C0_SEQ1.0-3818|SPU_028094	68	6	30	1	4	0	31	0
HE_COMP247063_C0_SEQ1.118-297|SPU_001355	125	14	159	1	1	0	1	1
HE_CONTIG1464|SPU_023298	20	1	27	0	0	0	2	0
HE_COMP231883_C4_SEQ3.24-60|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG4992|SPU_008779	135	10	83	7	0	0	27	0
HE_FRAG3177.3-1128|SPU_005693	40	0	40	0	0	0	8	1
HE_COMP238902_C0_SEQ1.0-504|SPU_021511	527	0	201	0	1	0	7	0
HE_FRAG22928.3144-4257|SPU_030223	309	46	513	85	90	10	65	58
HE_COMP236805_C0_SEQ1.0-1959|SPU_012871	122	0	113	0	55	0	65	5
HE_CONTIG267|SPU_000082	5	0	0	0	0	0	6	0
HE_COMP235139_C7_SEQ1.3-957|SPU_012317	1051	183	74	0	0	0	65	177
HE_COMP220998_C0_SEQ1.443-833|UNKNOWN	2	0	22	0	0	0	59	0
HE_COMP240226_C0_SEQ1.0-786|SPU_014114	219	66	174	33	0	0	104	17
HE_CONTIG4497|SPU_008970	197	36	390	0	12	0	117	26
HE_CONTIG4239|SPU_013794	30	0	37	0	3	0	3	0
HE_FRAG9965.153-2252|SPU_026358	97	1	29	0	3	0	17	7
HE_COMP234632_C7_SEQ1.2-53|UNKNOWN	0	0	0	0	0	0	3	0
HE_FRAG410.0-1683|SPU_006161	0	0	0	0	0	0	31	0
HE_COMP234648_C1_SEQ1.0-261|SPU_005236	48	8	54	1	1	0	0	0
HE_FRAG2632.2271-2388|UNKNOWN	0	0	0	0	0	0	2	0
HE_FRAG2549.186-708|SPU_015458	0	0	0	0	0	0	1	0
HE_FRAG16858.260-2508|SPU_003979	147	62	143	8	0	0	37	18
HE_CONTIG1589|SPU_018413	110	0	183	12	8	2	22	0
HE_FRAG7778.121-993|SPU_017032	126	79	662	43	2	0	18	17
HE_FRAG7917.0-1770|SPU_026616	123	15	59	0	0	1	30	2
HE_FRAG16606.405-4437|SPU_017452	80	1	76	5	4	0	16	3
HE_CONTIG4237|SPU_000447	204	25	143	3	0	0	65	35
HE_COMP237624_C4_SEQ1.189-573|SPU_005195	0	0	0	0	0	0	5	0
HE_COMP243008_C1_SEQ4.6-2880|SPU_005892	427	1	373	7	32	0	31	1
HE_FRAG11546.870-963|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG4396|SPU_010032	21	1	53	0	0	0	12	1
HE_FRAG2188.108-924|SPU_000746	22	4	170	32	1	0	1	3
HE_CONTIG495|SPU_024323	83	1	30	0	6	0	6	0
HE_FRAG14264.6-1062|UNKNOWN	253	47	191	20	9	0	84	10
HE_CONTIG2896|SPU_012507	20	0	41	0	0	0	20	0
HE_CONTIG2194|SPU_018153	0	0	0	0	0	0	2	0
HE_CONTIG2453|SPU_002115	48	1	69	5	7	1	16	6
HE_COMP237893_C2_SEQ2.0-1131|SPU_026386	454	43	1150	1	0	0	83	1
HE_FRAG23135.8-4857|SPU_023665	111	4	175	2	15	0	38	18
HE_CONTIG1938|SPU_003234	3270	383	1084	28	239	0	1795	4
HE_COMP223064_C1_SEQ1.0-387|SPU_013237	0	0	0	0	0	0	0	0
HE_FRAG4939.50-1154|UNKNOWN	29	3	17	0	0	0	5	0
HE_CONTIG732|UNKNOWN	0	0	0	0	0	0	13	0
HE_COMP241116_C2_SEQ1.0-729|SPU_025163	19	9	30	1	0	0	7	1
HE_FRAG8926.1755-4491|SPU_002373	154	16	287	0	20	0	8	4
HE_FRAG13042.435-1122|UNKNOWN	0	0	0	0	0	0	6	0
HE_FRAG7076.0-456|SPU_024719	95	0	169	0	0	0	15	0
HE_COMP240050_C0_SEQ3.77-2040|SPU_008294	125	11	126	3	11	0	16	0
HE_CONTIG1746|SPU_020799	186	36	53	3	3	2	55	55
HE_COMP240397_C1_SEQ2.39-81|UNKNOWN	6	13	0	15	0	0	0	13
HE_FRAG18325.1194-1419|UNKNOWN	1	0	28	0	0	0	0	0
HE_FRAG5208.276-372|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG473|SPU_012768	158	11	170	4	51	1	22	2
HE_FRAG9050.16-1451|SPU_021856	69	22	24	0	1	0	18	10
HE_CONTIG2|SPU_014959	44	0	133	0	6	0	19	2
HE_FRAG4268.98-1113|SPU_015042	95	0	53	0	0	0	5	5
HE_FRAG16943.0-2445|SPU_001307	951	240	1263	19	42	3	295	152
HE_COMP244873_C5_SEQ1.2-245|SPU_022706	0	0	0	0	0	0	0	0
HE_COMP233884_C4_SEQ1.25-73|UNKNOWN	0	0	0	4	2	9	0	3
HE_COMP229165_C3_SEQ1.69-165|UNKNOWN	0	1	0	0	0	0	0	1
HE_CONTIG4345|SPU_009899	0	0	0	0	0	0	5	0
HE_COMP244728_C4_SEQ1.0-473|SPU_018175	92	11	142	0	0	0	6	0
HE_FRAG6161.1-536|SPU_016827	70	13	131	10	0	0	1	0
HE_COMP233003_C1_SEQ1.3-1028|SPU_000658	718	70	143	0	13	0	80	10
HE_FRAG2519.0-749|SPU_020128	816	46	216	8	0	0	35	12
HE_COMP242219_C3_SEQ3.0-966|SPU_004256	73	9	53	7	0	0	20	5
HE_FRAG13240.96-402|SPU_006404	323	0	99	25	164	0	320	5
HE_FRAG12837.6-49|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG405|UNKNOWN	0	574	0	374	175	598	1	881
HE_CONTIG2917|SPU_006663	89	0	106	1	0	0	9	0
HE_FRAG8457.117-1292|SPU_028069	83	16	143	10	1	0	19	5
HE_COMP208995_C0_SEQ1.65-137|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG1703|UNKNOWN	0	0	0	0	0	0	2	0
HE_CONTIG4263|SPU_022107	23	2	22	0	2	0	10	0
HE_COMP232690_C5_SEQ1.17-677|SPU_017658	22	5	58	0	0	0	14	0
HE_CONTIG4252|SPU_020408	0	0	0	0	0	0	0	0
HE_COMP238149_C2_SEQ2.0-936|SPU_019608	40	0	29	0	0	0	17	2
HE_CONTIG2838|UNKNOWN	0	0	0	0	0	0	3	0
HE_FRAG16970.114-522|SPU_000247	6	1	0	0	3	0	2	0
HE_COMP230409_C3_SEQ1.0-201|UNKNOWN	0	0	3	0	0	0	4	0
HE_FRAG13302.0-2397|SPU_028084	0	0	0	0	0	0	26	0
HE_FRAG6291.5-1001|SPU_012344	581	15	84	16	16	5	118	21
HE_FRAG18937.0-534|SPU_015471	43	5	38	0	0	0	5	2
HE_FRAG329.324-690|UNKNOWN	20	0	24	0	0	0	2	0
HE_CONTIG2605|SPU_000303	346	19	234	0	35	0	39	13
HE_FRAG14878.1167-1545|SPU_005518	105	2	30	1	9	1	60	7
HE_FRAG12215.157-1321|SPU_026905	319	7	139	5	22	0	7	1
HE_FRAG390.57-1071|SPU_022711	157	0	67	7	10	0	16	0
HE_COMP233738_C4_SEQ3.450-909|SPU_006968	4	0	16587	52	13206	20	630	3523
HE_CONTIG577|SPU_015071	7	0	2	0	1	0	19	7
HE_CONTIG701|SPU_005554	0	0	0	0	0	0	19	0
HE_CONTIG4121|SPU_023262	175	33	135	0	0	0	50	33
HE_CONTIG777|SPU_024261	2	0	13	0	2	0	24	0
HE_FRAG8379.0-1191|SPU_018952	40	8	75	0	1	0	9	0
HE_FRAG2696.281-372|UNKNOWN	1	0	0	0	1	0	0	0
HE_COMP231680_C0_SEQ3.57-168|UNKNOWN	4	6	5	0	0	0	0	6
HE_CONTIG5192|SPU_023288	40	6	56	0	0	0	12	2
HE_COMP214059_C0_SEQ1.6-477|SPU_024455	0	0	0	0	0	0	0	0
HE_CONTIG2051|UNKNOWN	4	0	3	3	46	81	2	0
HE_COMP233395_C6_SEQ1.39-288|SPU_017709	0	0	0	0	0	0	1	0
HE_FRAG14127.516-729|SPU_022001	0	0	5	0	0	1	1	6
HE_FRAG6357.0-1359|SPU_001247	1632	497	1646	0	50	15	94	7
HE_COMP240582_C0_SEQ4.33-120|UNKNOWN	1	0	6	2	0	0	0	8
HE_CONTIG4495|SPU_014575	516	84	516	27	102	8	81	32
HE_CONTIG4747|SPU_024350	107	4	26	0	1	0	8	3
HE_FRAG18353.723-4299|SPU_016219	124	19	93	4	3	0	33	26
HE_FRAG4149.24-423|SPU_005524	52	0	49	0	0	0	21	1
HE_CONTIG1941|SPU_016539	22	2	141	5	5	0	51	48
HE_CONTIG3313|SPU_026484	0	0	0	0	0	0	11	0
HE_FRAG16186.1-752|SPU_020214	86	35	78	1	4	0	46	14
HE_COMP235085_C7_SEQ1.639-1179|SPU_012020	0	0	0	0	0	0	2	0
HE_FRAG5317.450-2955|SPU_024748	64	1	236	3	15	0	20	0
HE_COMP235962_C3_SEQ1.0-725|SPU_015577	105	35	42	0	39	1	13	4
HE_FRAG7483.0-726|SPU_009059	108	1	245	42	19	10	68	23
HE_CONTIG4793|SPU_001393	66	18	50	0	0	0	0	0
HE_COMP231025_C7_SEQ1.0-237|SPU_012383	29	0	48	0	0	0	1	0
HE_COMP230464_C2_SEQ1.165-950|SPU_007814	0	0	0	0	0	0	6	0
HE_CONTIG3287|SPU_012025	289	38	235	0	69	0	57	0
HE_CONTIG2692|SPU_003285	0	0	0	0	0	0	0	0
HE_CONTIG3440|SPU_024595	107	9	93	7	5	0	37	22
HE_CONTIG4113|SPU_022081	148	2	32	0	1	0	12	0
HE_CONTIG2708|SPU_013456	0	0	0	0	0	0	2	0
HE_CONTIG3162|SPU_007526	0	0	0	0	0	0	1	0
HE_CONTIG4891|SPU_022355	0	0	0	0	0	0	29	0
HE_COMP229277_C0_SEQ1.1185-1419|SPU_007404	0	0	0	0	0	0	2	0
HE_COMP232222_C8_SEQ2.11-46|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG533|SPU_015555	0	1	57	9	0	0	7	0
HE_FRAG9640.35-1184|SPU_026960	52	6	31	7	1	0	5	2
HE_COMP209303_C1_SEQ1.12-651|SPU_004916	0	0	0	0	0	0	0	0
HE_COMP231936_C0_SEQ1.0-933|SPU_019233	386	17	430	1	70	0	57	20
HE_CONTIG895|SPU_026735	196	11	75	0	54	8	10	11
HE_COMP243940_C4_SEQ2.0-1098|SPU_017165	438	80	227	0	13	0	19	0
HE_COMP246711_C1_SEQ1.0-1506|SPU_000838	172	7	533	12	76	0	60	17
HE_CONTIG1213|SPU_027918	65	2	53	3	1	0	38	20
HE_CONTIG4042|SPU_000016	1	1	0	3	0	0	0	52
HE_FRAG19215.104-2513|SPU_005259	42	2	42	1	1	0	16	2
HE_COMP242896_C1_SEQ1.0-1287|SPU_005978	278	97	173	6	16	3	46	38
HE_COMP244077_C3_SEQ1.39-1296|SPU_017350	445	83	450	3	6	2	24	29
HE_COMP240709_C1_SEQ1.0-797|SPU_017756	31	1	73	1	12	0	6	5
HE_FRAG406.404-617|SPU_023098	0	0	0	0	0	0	0	0
HE_FRAG1236.66-100|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP235796_C2_SEQ7.33-861|SPU_021324	79	1	47	1	0	0	21	2
HE_FRAG13243.0-1416|SPU_006747	580	9	201	6	18	0	20	0
HE_CONTIG3382|SPU_025983	789	96	1979	89	3	0	278	211
HE_CONTIG765|UNKNOWN	0	0	0	9	0	0	0	67
HE_FRAG6915.2-1556|SPU_024525	545	76	243	20	13	2	69	33
HE_CONTIG4265|SPU_024726	17	1	51	0	0	0	4	0
HE_FRAG12785.0-324|SPU_007460	47	5	139	4	0	0	16	15
HE_COMP243152_C4_SEQ1.0-600|SPU_020695	168	1	539	29	174	0	43	14
HE_FRAG3069.0-1203|SPU_002709	164	8	132	6	0	0	8	2
HE_COMP238565_C0_SEQ3.44-392|SPU_000771	3	0	8	0	7	0	1	1
HE_CONTIG140|SPU_021881	85	0	56	4	2	0	9	2
HE_FRAG11281.1194-3243|SPU_026215	190	35	74	0	1	1	47	11
HE_FRAG9927.0-1619|SPU_019996	124	2	100	24	5	0	46	13
HE_COMP239366_C1_SEQ4.0-1794|SPU_008986	235	11	77	8	0	0	24	22
HE_CONTIG2524|SPU_024179	0	0	0	0	0	0	0	0
HE_CONTIG1761|SPU_022753	0	0	0	0	0	0	0	0
HE_FRAG16476.291-346|UNKNOWN	0	0	0	0	0	0	6	0
HE_FRAG20903.0-2925|SPU_002554	742	100	505	35	32	1	159	1
HE_COMP234788_C0_SEQ1.0-2169|SPU_022447	90	1	119	12	17	0	8	1
HE_CONTIG4094|SPU_003635	3	0	1	0	1	1	4	19
HE_CONTIG3223|SPU_001642	107	1	1	0	0	0	42	16
HE_CONTIG676|SPU_007723	376	38	246	0	24	3	71	6
HE_FRAG8538.1395-3171|SPU_015336	963	149	561	120	3	3	185	111
HE_COMP225007_C0_SEQ1.159-279|UNKNOWN	50333	321	15	0	0	0	460	101
HE_CONTIG377|SPU_015894	1028	186	849	22	35	1	515	442
HE_CONTIG1123|SPU_024283	0	4	3	0	0	0	1	0
HE_CONTIG2421|SPU_000906	17	0	15	0	0	0	12	19
HE_COMP232454_C4_SEQ1.33-1041|SPU_020540	249	0	54	0	37	0	14	7
HE_CONTIG4306|UNKNOWN	25	7	2	0	12	1	0	0
HE_FRAG2984.41-1465|SPU_012597	40	2	7	0	0	0	6	0
HE_COMP241820_C2_SEQ1.117-241|UNKNOWN	0	0	0	0	0	0	0	54
HE_FRAG15139.301-377|UNKNOWN	4	0	6	0	0	0	0	0
HE_FRAG14269.0-1878|SPU_018644	32	1	16	1	2	0	12	0
HE_COMP232777_C4_SEQ1.38-968|SPU_025470	65	2	51	1	0	0	11	5
HE_CONTIG4016|SPU_016730	0	0	0	0	0	0	3	0
HE_COMP242202_C5_SEQ2.1256-1856|SPU_028581	0	0	0	0	0	0	3	0
HE_FRAG19869.947-2792|SPU_010106	18	10	21	0	3	0	43	2
HE_COMP235966_C0_SEQ2.897-1002|SPU_020455	0	0	0	0	0	0	0	0
HE_CONTIG4163|SPU_028448	87	7	23	0	60	0	48	7
HE_COMP233874_C0_SEQ1.289-2652|SPU_013320	838	67	374	1	34	6	146	4
HE_COMP235744_C0_SEQ10.114-156|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP241372_C0_SEQ1.663-768|SPU_003399	0	0	0	0	0	0	2	0
HE_CONTIG4319|SPU_001139	0	0	0	0	0	0	2	0
HE_FRAG17387.30-1740|SPU_007042	71	1	57	2	2	0	29	12
HE_CONTIG5036|SPU_016325	113	6	25	0	2	0	155	47
HE_COMP231445_C1_SEQ1.0-184|UNKNOWN	9	0	1	0	0	0	1	0
HE_COMP173920_C0_SEQ1.66-168|SPU_005571	1759	1	1364	3	4	0	18	0
HE_FRAG8752.64-3492|SPU_028464	389	64	510	6	151	12	83	11
HE_COMP247330_C2_SEQ5.117-274|SPU_021139	0	0	0	0	0	0	0	0
HE_FRAG16025.39-735|SPU_006684	126	40	273	13	20	1	36	0
HE_COMP244668_C2_SEQ1.25-76|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG2097.741-846|SPU_020059	0	0	0	0	0	0	0	0
HE_COMP246230_C3_SEQ1.552-669|SPU_006923	0	0	0	0	0	0	0	0
HE_FRAG4486.0-1077|SPU_019647	454	169	506	24	0	0	131	160
HE_CONTIG690|SPU_024747	0	0	0	0	0	0	9	0
HE_FRAG16346.0-3174|SPU_007908	162	17	175	1	17	0	15	5
HE_COMP230485_C6_SEQ1.0-351|SPU_021973	0	0	0	0	0	0	19	0
HE_FRAG9944.750-1170|SPU_009166	2	0	0	0	1	1	0	0
HE_FRAG15845.33-4332|SPU_002761	263	72	560	126	8	1	112	41
HE_FRAG15881.33-1164|SPU_011245	88	4	65	0	0	0	3	0
HE_COMP246718_C3_SEQ1.0-755|SPU_013615	16	0	9	0	0	0	53	0
HE_COMP237759_C2_SEQ1.0-234|UNKNOWN	0	0	1	1	0	0	1	6
HE_CONTIG1923|SPU_027478	0	0	0	0	0	0	4	0
HE_FRAG19944.45-5105|SPU_016801	159	11	187	3	4	1	52	9
HE_CONTIG5063|SPU_015091	0	0	0	0	0	0	3	0
HE_FRAG7724.1560-1602|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG1675|SPU_004815	1	2	2	0	0	0	21	18
HE_COMP244768_C3_SEQ1.0-855|SPU_026635	14	0	21	0	0	0	3	0
HE_COMP233397_C14_SEQ3.21-1449|SPU_012788	140	15	192	5	3	0	25	8
HE_FRAG10005.399-1170|SPU_007618	30	0	5	0	0	0	19	2
HE_CONTIG3307|UNKNOWN	0	0	0	0	1	0	0	0
HE_FRAG8598.0-1251|SPU_024439	54	4	27	1	0	0	6	10
HE_FRAG5033.0-447|SPU_004438	229	3	120	13	46	8	12	14
HE_CONTIG1058|SPU_021645	0	0	0	0	0	0	28	0
HE_FRAG1792.0-909|SPU_011316	228	28	116	6	0	0	59	6
HE_COMP232595_C0_SEQ1.111-171|UNKNOWN	150	600	72	659	1	1	124	689
HE_FRAG3437.0-1002|SPU_002679	0	0	0	0	0	0	15	0
HE_CONTIG900|UNKNOWN	0	4	0	3	0	1	0	25
HE_CONTIG4102|UNKNOWN	0	0	0	0	0	0	3	0
HE_CONTIG728|SPU_027226	240	81	236	23	4	1	145	87
HE_FRAG10001.0-115|UNKNOWN	0	2	0	2	0	0	0	121
HE_FRAG13484.15-1173|SPU_008180	203	18	338	23	3	1	11	10
HE_CONTIG2897|UNKNOWN	0	0	0	0	0	0	11	0
HE_CONTIG961|SPU_013640	0	0	0	0	0	0	64	0
HE_FRAG10308.0-1181|SPU_004855	96	1	86	7	4	0	18	1
HE_CONTIG2190|SPU_002644	33	0	45	0	0	0	7	3
HE_COMP240058_C5_SEQ1.2-1913|SPU_021280	427	0	182	0	31	0	44	0
HE_CONTIG3198|UNKNOWN	0	0	0	0	0	0	2	4
HE_COMP230245_C1_SEQ1.117-447|UNKNOWN	11	0	7	0	0	0	2	0
HE_FRAG8290.135-982|SPU_022467	25	0	8	0	1	0	7	0
HE_FRAG1967.1125-2318|SPU_017630	636	60	1399	18	4	0	95	19
HE_COMP232222_C8_SEQ2.12-66|UNKNOWN	0	0	0	0	0	0	1	1
HE_COMP198817_C0_SEQ1.12-317|SPU_014631	0	0	0	0	0	0	3	0
HE_FRAG14925.0-636|SPU_008071	111	2	107	0	0	0	17	7
HE_CONTIG1071|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP234322_C7_SEQ1.9-702|SPU_008917	60	1	19	0	2	0	2	0
HE_FRAG5227.1-867|SPU_008865	29	10	104	26	1	0	16	4
HE_COMP228237_C0_SEQ1.0-474|UNKNOWN	0	0	0	0	0	0	3	0
HE_FRAG14610.0-2103|SPU_005360	517	151	528	101	22	0	110	20
HE_FRAG2266.76-2906|SPU_004983	1129	0	1159	0	48	0	103	0
HE_COMP245109_C0_SEQ1.15-912|SPU_000240	14	1	23	0	0	0	8	0
HE_CONTIG2628|SPU_026704	9	8	16	10	0	0	10	9
HE_COMP195249_C0_SEQ1.63-213|SPU_016219	0	0	0	0	0	0	0	0
HE_COMP239121_C0_SEQ1.2-1035|SPU_001078	28	1	39	1	11	0	9	1
HE_CONTIG4540|SPU_011782	0	0	0	0	0	0	4	0
HE_FRAG22421.1641-5043|UNKNOWN	0	0	0	0	0	0	19	0
HE_CONTIG3967|SPU_019604	12	0	11	0	0	0	4	1
HE_COMP238700_C3_SEQ2.576-2004|SPU_027196	0	0	0	0	0	0	9	0
HE_CONTIG1739|SPU_012371	255	16	66	0	4	0	3	0
HE_FRAG18639.1515-2891|SPU_018438	120	64	148	0	5	1	55	13
HE_COMP186955_C1_SEQ1.9-363|SPU_010102	0	0	0	0	0	0	63	0
HE_FRAG10749.0-3132|SPU_021234	82	1	68	0	6	0	24	3
HE_CONTIG4412|SPU_007818	0	0	0	0	0	0	16	0
HE_CONTIG947|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP228658_C1_SEQ1.105-708|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG2124.3069-3684|SPU_006636	241	10	78	0	3	0	1	0
HE_CONTIG1844|SPU_002177	60	2	43	0	0	0	10	1
HE_FRAG3788.0-2732|SPU_026137	902	156	1161	1	53	4	86	17
HE_COMP243569_C0_SEQ3.0-2670|SPU_014995	64	5	106	0	20	0	10	0
HE_CONTIG362|UNKNOWN	4	70	3	107	0	0	15	890
HE_CONTIG3896|SPU_027561	516	60	297	6	2	1	66	12
HE_CONTIG3956|SPU_012020	4	1	2	0	0	0	10	4
HE_FRAG18251.0-560|SPU_005944	648	164	1073	8	10	0	256	112
HE_COMP229561_C2_SEQ1.126-183|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG4997.378-1041|UNKNOWN	162	32	122	6	26	5	37	9
HE_COMP238749_C4_SEQ3.15-2610|SPU_022668	440	9	207	2	7	0	15	0
HE_FRAG13713.0-1509|UNKNOWN	0	0	0	0	0	0	29	0
HE_FRAG23046.0-2954|SPU_012877	172	82	128	13	15	3	46	69
HE_FRAG7582.0-2397|SPU_015876	476	54	416	20	0	0	76	17
HE_COMP236161_C0_SEQ1.66-453|SPU_016946	7	0	12	0	3	0	2	0
HE_CONTIG3270|SPU_008267	19	0	8	0	0	0	50	3
HE_COMP228884_C0_SEQ3.1-37|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP241618_C4_SEQ5.252-489|SPU_018049	0	0	0	0	0	0	4	0
HE_CONTIG886|SPU_006472	86	4	56	0	0	0	16	1
HE_COMP235001_C0_SEQ1.2838-2880|UNKNOWN	5	0	0	0	0	0	0	0
HE_COMP245949_C0_SEQ1.0-705|SPU_008879	317	99	476	21	179	22	50	1
HE_FRAG3928.36-1599|SPU_004522	260	13	108	1	6	3	23	2
HE_FRAG2761.96-603|SPU_011847	15	2	68	7	21	3	1	0
HE_COMP11712772_C0_SEQ1.0-147|UNKNOWN	0	0	0	0	0	0	3	0
HE_FRAG3934.987-1653|SPU_024523	0	0	0	0	10	0	43	0
HE_FRAG12422.1-3411|SPU_018744	4	0	2	0	2	1	78	2
HE_CONTIG1119|SPU_006862	0	0	0	0	0	0	8	0
HE_COMP243030_C5_SEQ13.51-91|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG22014.1032-1218|SPU_017293	0	0	0	0	0	0	2	0
HE_CONTIG4745|SPU_008426	0	0	0	0	0	0	74	0
HE_CONTIG2841|SPU_027840	856	0	647	1	1	0	31	6
HE_FRAG22676.351-480|UNKNOWN	10	6	47	10	0	0	4	48
HE_FRAG19780.957-1866|SPU_004880	305	48	283	17	189	1	133	60
HE_COMP225241_C0_SEQ1.22-64|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG4373|SPU_016762	0	0	0	0	0	0	2	0
HE_COMP230212_C2_SEQ1.624-990|SPU_005199	0	0	0	0	0	0	12	0
HE_CONTIG3239|UNKNOWN	0	0	1	0	0	0	0	0
HE_FRAG1480.825-1041|SPU_021689	0	0	0	0	0	0	1	0
HE_COMP238891_C0_SEQ1.780-1032|SPU_016557	0	0	0	0	0	0	1	0
HE_FRAG14110.86-480|SPU_026026	2	0	14	0	0	0	9	0
HE_FRAG15753.360-840|SPU_008639	0	0	0	0	0	0	11	0
HE_CONTIG3167|UNKNOWN	4	1	5	2	0	0	8	2
HE_CONTIG4043|SPU_004788	203	14	191	0	5	0	18	0
HE_CONTIG1383|SPU_025058	159	29	177	3	0	0	64	22
HE_COMP220593_C0_SEQ1.0-168|SPU_010832	0	0	0	0	0	0	4	0
HE_FRAG20581.0-1308|SPU_021210	150	22	136	12	40	0	20	19
HE_COMP191282_C1_SEQ1.177-231|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG2882|SPU_017132	11389	1460	12902	1390	493	4	1881	1220
HE_CONTIG1831|SPU_012890	110	6	1	0	0	0	4	0
HE_FRAG2233.0-1596|SPU_017667	442	53	263	1	13	1	48	12
HE_COMP231854_C2_SEQ7.174-3921|UNKNOWN	464	0	230	10	2	0	12	3
