GENE	he	he+N	ht	ht+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
HE_COMP227420_C3_SEQ1.17-470|SPU_008370	0	0	0	0	0	0	6	0
HE_CONTIG1049|SPU_016555	4616	1912	878	142	78	34	1609	956
HE_FRAG19471.0-2934|SPU_012111	915	25	116	0	91	0	87	1
HE_CONTIG2733|SPU_024124	114	70	2	0	0	0	22	34
HE_FRAG4240.0-3902|SPU_020097	3373	361	8372	1535	130	8	1984	1475
HE_CONTIG3644|UNKNOWN	264	47	342	23	1	0	74	49
HE_FRAG17496.6-2202|SPU_004750	243	25	604	22	24	5	123	72
HE_COMP213694_C0_SEQ1.0-1142|SPU_015666	5328	3	6821	231	2143	681	1253	1
HE_CONTIG1072|SPU_026005	163	0	35	0	148	0	19	0
HE_FRAG126.0-531|SPU_007517	196	32	142	0	0	0	2	0
HE_FRAG4637.0-894|SPU_004057	131	5	53	0	7	0	4	0
HE_FRAG6039.0-1944|SPU_000793	2847	283	1794	215	226	72	316	80
HE_CONTIG1962|SPU_015700	122	39	5	0	0	0	72	122
HE_FRAG19231.3748-3784|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG3728.297-2814|SPU_012448	6738	884	4310	967	1137	83	850	151
HE_CONTIG2782|SPU_027006	0	0	0	0	0	0	2	0
HE_COMP237899_C0_SEQ1.42-1236|SPU_018137	56	3	1	0	1	0	49	14
HE_FRAG17903.35-1620|SPU_021513	1049	256	166	13	42	0	71	14
HE_FRAG294.396-1086|SPU_012699	0	0	0	0	0	0	6	0
HE_FRAG15691.0-1743|SPU_020276	0	0	0	0	0	0	51	0
HE_COMP234917_C4_SEQ1.0-3816|SPU_001029	3289	270	1435	65	123	0	487	84
HE_CONTIG2833|SPU_009263	2569	268	1175	62	345	147	570	41
HE_CONTIG2392|SPU_013640	2	0	0	0	8	0	18	0
HE_COMP231443_C6_SEQ1.365-1337|SPU_005313	6817	110	325	18	2	0	269	2
HE_COMP236438_C4_SEQ1.0-345|SPU_023535	0	0	0	0	0	0	5	0
HE_CONTIG99|UNKNOWN	10	5	0	0	0	0	5	32
HE_FRAG10892.0-570|SPU_013716	296	9	226	40	0	0	40	20
HE_COMP232922_C8_SEQ1.765-1092|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP235744_C0_SEQ10.118-161|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG1377|SPU_027558	0	0	0	0	0	0	2	0
HE_FRAG18410.1191-4558|SPU_011179	1493	322	4587	265	28	1	379	150
HE_FRAG3758.0-1370|SPU_006302	102	10	488	0	87	0	39	0
HE_COMP233105_C1_SEQ2.53-1028|SPU_028416	0	0	0	0	0	0	44	0
HE_FRAG9889.6-2016|SPU_016969	1623	86	322	3	89	0	37	0
HE_COMP215986_C4_SEQ1.0-126|SPU_021163	0	0	0	0	0	0	0	0
HE_COMP240053_C6_SEQ2.70-106|UNKNOWN	0	0	0	0	0	0	4	0
HE_COMP230637_C4_SEQ1.208-450|SPU_024176	0	0	0	0	0	0	1	0
HE_FRAG1042.0-642|SPU_015675	1024	433	792	13	79	0	119	79
HE_CONTIG3359|SPU_021254	0	0	0	0	0	0	4	0
HE_FRAG6863.68-2474|UNKNOWN	109	8	11	0	6	0	94	4
HE_FRAG5396.0-1328|UNKNOWN	95	2	13	0	3	0	15	8
HE_FRAG5239.77-1398|SPU_018901	320	35	396	0	40	0	54	32
HE_CONTIG1994|SPU_014584	103	22	120	4	18	0	20	2
HE_COMP246062_C0_SEQ2.0-735|SPU_021774	102	16	442	8	190	0	41	4
HE_CONTIG4058|SPU_023363	9	0	1	0	5	0	11	0
HE_COMP235212_C7_SEQ1.123-639|SPU_025929	23	0	0	0	0	0	16	0
HE_COMP244990_C0_SEQ1.519-873|SPU_000070	0	0	0	0	0	0	1	0
HE_COMP232911_C3_SEQ1.0-1446|SPU_019613	163	38	267	44	11	11	46	23
HE_COMP245028_C0_SEQ1.1770-2064|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP228240_C3_SEQ2.51-225|SPU_019884	0	0	0	0	84	0	15	0
HE_FRAG10200.0-1656|SPU_015549	218	26	296	12	2	0	72	32
HE_COMP244518_C4_SEQ1.76-225|UNKNOWN	0	0	0	2	0	0	1	13
HE_COMP238443_C0_SEQ2.417-669|SPU_024592	0	0	0	0	0	0	4	0
HE_COMP240267_C2_SEQ2.0-789|SPU_019090	16	0	18	0	6	0	31	0
HE_COMP243787_C4_SEQ1.431-914|SPU_025473	0	0	0	0	0	0	11	0
HE_FRAG3694.0-827|SPU_005266	416	32	89	20	15	0	84	3
HE_FRAG7138.0-1967|SPU_010659	262	11	370	18	53	0	53	8
HE_COMP223923_C1_SEQ1.419-1013|SPU_019667	29	0	81	0	0	0	14	4
HE_CONTIG2525|SPU_020645	0	0	0	0	0	0	8	0
HE_FRAG4082.2-1556|SPU_023922	866	54	106	7	4	0	29	18
HE_CONTIG887|SPU_019715	296	33	299	2	87	0	70	5
HE_FRAG254.507-702|SPU_000721	1	0	0	0	0	0	1	3
HE_COMP239446_C1_SEQ4.54-156|UNKNOWN	31	8	0	0	6	0	3	2
HE_FRAG2599.0-1605|SPU_012348	7908	3	4475	0	283	0	425	1
HE_CONTIG2178|UNKNOWN	0	0	0	0	0	0	57	0
HE_COMP235130_C8_SEQ1.294-438|SPU_006771	0	0	0	0	0	0	0	0
HE_CONTIG244|UNKNOWN	0	0	0	0	0	0	8	0
HE_COMP233765_C8_SEQ4.27-1317|SPU_028110	496	7	2486	243	87	0	491	418
HE_FRAG2756.0-768|SPU_019567	0	0	0	0	0	0	31	0
HE_FRAG18754.891-1695|SPU_003099	36	6	25	0	12	1	16	0
HE_COMP234676_C5_SEQ2.0-2577|SPU_005062	631	62	210	19	38	12	130	19
HE_FRAG3211.1287-1467|SPU_005658	14	0	12	0	1	0	11	17
HE_FRAG209.480-633|SPU_013374	0	0	0	0	0	0	4	0
HE_FRAG21997.0-2496|SPU_009831	1383	110	1080	44	230	0	293	16
HE_FRAG11942.45-2409|SPU_021195	304	18	183	2	25	4	49	17
HE_CONTIG4442|SPU_001266	26	0	0	0	0	0	12	131
HE_CONTIG1392|SPU_012715	51	7	6	0	1	0	10	0
HE_COMP233407_C3_SEQ2.1368-2301|SPU_022974	180	4	0	0	0	0	11	3
HE_FRAG1458.0-3891|SPU_014579	12419	484	8124	770	1509	19	970	657
HE_COMP232739_C4_SEQ2.0-606|SPU_006463	95	0	33	11	0	0	26	8
HE_CONTIG2564|SPU_015555	7	0	3	0	4	0	40	0
HE_FRAG3963.0-1722|SPU_020787	316	72	230	35	27	7	89	31
HE_FRAG14599.0-3756|SPU_008110	829	176	565	18	12	0	120	57
HE_FRAG2306.227-1158|SPU_008846	290	20	56	0	6	7	13	0
HE_COMP243888_C4_SEQ1.33-309|UNKNOWN	0	0	0	0	0	0	2	0
HE_CONTIG232|SPU_021821	15	0	0	0	0	0	1	4
HE_COMP235435_C0_SEQ4.0-1290|SPU_019579	33	7	4	0	8	0	46	1
HE_CONTIG3915|SPU_016179	139	5	1	0	4	0	36	22
HE_COMP233692_C10_SEQ1.50-152|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP239943_C0_SEQ1.62-257|SPU_019613	0	0	0	1	1	0	2	5
HE_COMP244570_C3_SEQ1.231-2457|UNKNOWN	5	0	103	7	10	0	46	1
HE_COMP234903_C5_SEQ1.13-1458|SPU_000733	93	0	116	18	0	0	16	2
HE_FRAG3389.0-1770|SPU_000545	284	55	47	1	0	0	13	6
HE_CONTIG3120|SPU_023651	247	22	26	0	4	0	137	9
HE_COMP241874_C1_SEQ1.17-608|UNKNOWN	11	0	28	4	5	0	13	2
HE_CONTIG629|UNKNOWN	0	0	0	0	0	0	0	31
HE_FRAG2928.0-242|SPU_014170	18	0	26	1	5	0	12	0
HE_COMP237064_C10_SEQ9.72-114|UNKNOWN	0	0	0	0	7	1	3	0
HE_CONTIG2498|UNKNOWN	0	0	0	0	0	0	8	0
HE_CONTIG4068|SPU_028313	80	5	16	0	1	0	21	0
HE_COMP242184_C2_SEQ10.45-88|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP227905_C3_SEQ2.0-1607|SPU_006917	584	40	293	1	49	0	103	8
HE_COMP235851_C0_SEQ6.13-52|UNKNOWN	0	0	0	0	0	0	4	0
HE_COMP239756_C2_SEQ3.408-600|SPU_015158	0	0	0	0	0	0	3	0
HE_COMP236167_C9_SEQ1.120-414|SPU_019317	0	0	0	0	0	0	2	0
HE_FRAG18812.0-924|SPU_015067	2434	361	1256	9	0	0	627	428
HE_FRAG9767.1257-2472|SPU_030226	168	36	341	7	47	5	30	7
HE_CONTIG3407|SPU_025896	64	4	50	0	7	0	8	7
HE_FRAG9062.180-699|SPU_028359	441	3	295	0	0	0	119	1
HE_FRAG4858.908-1748|SPU_021967	3	1	1	0	0	0	0	18
HE_CONTIG5064|UNKNOWN	0	10	0	0	1	2	1	49
HE_FRAG11692.68-3239|SPU_007174	172	21	428	0	9	0	47	3
HE_FRAG19576.21-90|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP236522_C3_SEQ9.47-89|UNKNOWN	6	0	1	0	0	0	0	0
HE_COMP234292_C4_SEQ1.5-2243|SPU_006579	45	0	22	0	11	3	66	0
HE_CONTIG2784|SPU_018187	568	80	64	1	1	0	115	97
HE_CONTIG4066|SPU_007756	225	50	59	1	0	0	3	3
HE_COMP236779_C2_SEQ2.39-78|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG9772.0-918|SPU_015089	404	3	452	17	37	1	172	91
HE_COMP241583_C1_SEQ2.907-988|UNKNOWN	0	0	34	0	0	0	2	1
HE_FRAG2947.1575-2240|SPU_026376	0	0	0	0	0	0	7	0
HE_COMP237513_C7_SEQ1.45-147|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG110.0-888|SPU_007924	0	0	0	0	0	0	18	0
HE_FRAG5304.27-1478|SPU_005290	278	17	108	0	3	0	30	1
HE_CONTIG1908|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG2987.0-1059|SPU_016234	1484	492	618	8	79	7	514	43
HE_COMP234327_C7_SEQ1.0-2045|SPU_001816	713	32	372	0	43	0	33	0
HE_FRAG6028.0-1190|SPU_011896	576	334	428	9	11	5	48	12
HE_FRAG5990.2-920|SPU_028168	6	0	0	0	5	0	30	0
HE_CONTIG5203|SPU_012804	481	32	104	0	5	1	39	8
HE_FRAG1739.0-1457|SPU_027662	186	6	151	0	18	0	24	0
HE_FRAG21091.21-2910|SPU_019794	454	87	722	81	18	1	120	19
HE_COMP239688_C5_SEQ1.18-63|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG2072|SPU_016136	178	13	83	15	1	0	13	4
HE_COMP235156_C2_SEQ17.241-273|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP243219_C3_SEQ10.0-322|SPU_014419	54	0	20	0	0	0	39	0
HE_FRAG8537.66-3585|SPU_014645	1314	421	760	126	90	8	450	283
HE_FRAG17538.29-683|SPU_025961	55	11	4	0	6	2	21	0
HE_COMP247162_C0_SEQ2.111-154|UNKNOWN	0	0	0	0	15	1	15	6
HE_COMP234799_C0_SEQ1.2-1613|SPU_022045	1148	203	1334	98	2	0	341	97
HE_FRAG22843.129-264|SPU_014984	977	223	1	0	1	0	200	1086
HE_CONTIG2775|SPU_019814	17	15	35	0	0	0	0	9
HE_CONTIG3419|SPU_006244	112	3	166	6	0	0	13	4
HE_COMP235616_C3_SEQ1.468-807|SPU_012550	0	0	0	0	0	0	1	0
HE_CONTIG1256|SPU_003823	42	7	73	0	2	0	86	46
HE_FRAG13905.0-2532|SPU_008537	1340	94	430	19	7	0	180	11
HE_CONTIG1459|SPU_016052	0	0	0	0	0	0	1	0
HE_CONTIG3241|SPU_002388	184	16	16	0	1	0	10	21
HE_COMP232479_C4_SEQ1.54-213|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG2949|SPU_027893	2197	29	1382	118	142	0	479	0
HE_CONTIG3706|SPU_009869	383	8	126	2	17	0	55	10
HE_FRAG10455.102-207|UNKNOWN	0	0	0	0	10	0	1	0
HE_CONTIG3469|SPU_011300	625	18	107	0	51	0	6	2
HE_CONTIG972|SPU_021222	171	30	240	53	2	0	67	11
HE_CONTIG3729|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG8950.98-4887|SPU_008663	258	7	11	0	16	0	16	0
HE_FRAG8275.1-1440|SPU_004771	499	215	2971	185	326	34	193	132
HE_COMP230703_C0_SEQ1.2-1436|SPU_019513	102	15	70	7	0	0	19	5
HE_CONTIG1579|UNKNOWN	4	0	0	0	10	13	22	37
HE_CONTIG3640|SPU_015145	27031	306	12667	876	3444	389	907	184
HE_COMP242594_C0_SEQ5.12-870|SPU_013823	0	0	0	0	0	0	4	0
HE_CONTIG3767|SPU_018808	0	0	0	0	0	0	3	0
HE_FRAG5204.72-663|SPU_012715	71	33	8	0	0	0	13	9
HE_COMP239392_C5_SEQ1.0-486|SPU_016817	426	0	32	0	0	0	0	0
HE_FRAG6460.2147-2402|SPU_005849	14	0	0	0	0	0	0	0
HE_CONTIG4389|SPU_011029	2158	230	486	132	458	25	191	227
HE_COMP245091_C0_SEQ3.32-1619|SPU_014989	2965	278	1938	95	520	7	434	44
HE_FRAG20667.1839-4086|SPU_020494	646	286	130	35	11	3	323	243
HE_FRAG3625.0-966|SPU_008142	522	230	122	11	5	0	17	102
HE_FRAG1753.0-1479|SPU_000279	22	0	7	0	8	0	61	0
HE_CONTIG3636|UNKNOWN	0	0	0	0	0	0	7	0
HE_CONTIG3011|SPU_024592	25	5	0	1	5	0	10	40
HE_CONTIG4075|UNKNOWN	2	6	0	0	0	0	1	29
HE_CONTIG3252|SPU_013432	2919	3	3256	0	1565	0	413	0
HE_FRAG4304.3-1341|SPU_000937	254	31	4	0	2	2	51	13
HE_FRAG1355.840-4254|SPU_013710	95	8	23	3	4	0	38	6
HE_CONTIG5120|SPU_008065	0	0	0	0	0	0	63	0
HE_CONTIG1789|SPU_014775	105	26	81	0	10	1	35	34
HE_FRAG2456.5-1593|UNKNOWN	12	0	59	19	3	3	44	1
HE_COMP227516_C2_SEQ1.0-267|SPU_000518	1	0	46	1	1	0	4	8
HE_CONTIG1913|UNKNOWN	1	0	0	0	8	0	0	22
HE_COMP241147_C3_SEQ1.0-1569|SPU_025520	377	13	999	61	4	0	127	15
HE_FRAG979.32-1467|SPU_015715	216	37	0	0	11	2	12	9
HE_COMP230597_C0_SEQ1.0-549|UNKNOWN	0	0	0	0	0	0	104	0
HE_COMP243923_C2_SEQ7.125-170|UNKNOWN	0	0	0	0	0	0	5	0
HE_CONTIG1661|SPU_017172	1520	295	901	5	88	5	164	65
HE_CONTIG4765|SPU_014459	542	22	835	16	1	0	14	2
HE_CONTIG3870|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP231880_C5_SEQ1.0-1379|SPU_000127	135	6	73	4	23	0	17	0
HE_COMP235581_C0_SEQ1.13-160|SPU_026234	0	0	0	0	0	0	4	0
HE_CONTIG3184|SPU_022741	0	0	0	0	0	0	3	0
HE_FRAG1610.0-1350|SPU_015968	0	0	0	0	0	0	18	0
HE_COMP237475_C0_SEQ2.24-1524|SPU_003791	287	30	23	0	8	5	18	4
HE_COMP228060_C8_SEQ1.168-306|SPU_008509	0	0	0	0	0	0	1	0
HE_CONTIG2901|SPU_001387	10	14	6	1	1	2	11	10
HE_COMP232625_C0_SEQ1.675-900|UNKNOWN	0	0	0	0	0	0	5	0
HE_CONTIG3608|SPU_022469	214	0	56	0	38	0	9	0
HE_FRAG19284.0-422|SPU_023015	111	21	3	0	31	1	7	0
HE_FRAG11237.3-513|SPU_004628	54	5	6	0	0	0	20	0
HE_FRAG7269.0-658|SPU_009409	118	2	41	0	0	0	23	0
HE_COMP245725_C3_SEQ3.0-83|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG2303|UNKNOWN	0	0	0	0	0	0	6	0
HE_FRAG12860.0-449|UNKNOWN	783	0	439	0	0	0	99	0
HE_COMP229214_C0_SEQ1.21-1431|SPU_000202	180	6	198	0	8	0	20	1
HE_FRAG5657.93-459|SPU_014481	20	0	14	3	0	0	0	0
HE_FRAG2923.2-55|UNKNOWN	0	0	0	0	0	0	7	0
HE_COMP240291_C2_SEQ9.290-1212|SPU_018075	7	0	116	13	1	0	17	49
HE_CONTIG2290|SPU_020026	4	0	55	0	3	0	32	4
HE_COMP170467_C0_SEQ1.204-333|SPU_027602	0	0	0	0	0	0	2	0
HE_CONTIG2418|SPU_003279	125	40	169	0	0	0	31	4
HE_FRAG22224.0-1983|SPU_016169	132	76	222	15	4	16	81	90
HE_CONTIG4091|SPU_027158	3875	617	855	0	0	0	26	13
HE_COMP239999_C1_SEQ2.0-558|SPU_027827	7812	629	2393	307	3	0	29	3
HE_COMP184189_C0_SEQ1.0-129|SPU_005171	0	0	0	0	0	0	2	0
HE_CONTIG1613|UNKNOWN	271	85	60	0	0	0	7	85
HE_COMP230390_C1_SEQ3.21-287|SPU_000485	0	0	0	0	0	0	6	0
HE_CONTIG3268|SPU_014059	294	133	6	1	0	1	35	5
HE_FRAG11596.1167-1586|SPU_024051	15	0	9	0	0	0	0	0
HE_COMP245474_C0_SEQ2.30-78|UNKNOWN	0	0	0	0	0	0	13	0
HE_FRAG19157.0-2694|SPU_001320	103	3	16	0	21	0	82	3
HE_FRAG17952.27-639|SPU_009675	344	2	157	0	0	0	45	0
HE_FRAG2544.984-1236|SPU_021085	27	0	36	0	2	0	7	0
HE_COMP246017_C8_SEQ1.119-174|UNKNOWN	1	0	0	0	247	0	11	0
HE_COMP244818_C3_SEQ1.0-936|SPU_013242	549	85	239	21	7	0	57	0
HE_CONTIG2616|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP240316_C0_SEQ3.3-273|SPU_024764	8	0	8	0	9	0	16	1
HE_CONTIG1388|SPU_000021	5	0	1	0	0	0	23	0
HE_FRAG13628.0-970|SPU_022924	91	0	845	0	0	0	479	0
HE_COMP240610_C0_SEQ10.0-975|SPU_023333	8253	339	1663	280	771	35	1600	1
HE_COMP247505_C0_SEQ12.555-2541|SPU_021165	4463	1122	1405	60	0	1	655	239
HE_COMP242944_C1_SEQ1.45-2775|SPU_028571	631	32	175	19	20	0	71	17
HE_COMP236144_C3_SEQ1.66-2247|SPU_028029	2158	293	942	78	166	3	294	171
HE_FRAG11759.0-2271|SPU_015843	980	193	1512	256	194	6	158	22
HE_COMP244912_C8_SEQ1.0-500|SPU_019673	1820	119	240	1	7	0	26	0
HE_COMP243882_C1_SEQ1.0-921|SPU_018084	1726	49	365	37	0	0	27	10
HE_CONTIG4736|SPU_022635	361	50	6	0	0	0	29	4
HE_COMP245711_C0_SEQ1.0-408|SPU_009352	0	0	0	0	0	0	30	0
HE_COMP215635_C0_SEQ1.54-156|SPU_015140	0	0	0	0	0	0	0	0
HE_FRAG17782.0-561|SPU_008834	175	45	83	0	124	11	0	4
HE_FRAG4652.510-720|UNKNOWN	0	0	0	0	15	0	9	0
HE_COMP241871_C1_SEQ4.95-1303|SPU_020581	105	17	179	5	0	0	6	14
HE_CONTIG2037|UNKNOWN	0	0	0	0	0	0	2	0
HE_FRAG1921.0-798|SPU_006138	168	53	61	3	6	0	14	7
HE_COMP239743_C3_SEQ2.187-225|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP240503_C5_SEQ1.12-609|SPU_014319	394	124	145	17	0	0	54	44
HE_COMP237096_C5_SEQ1.2-38|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP218402_C0_SEQ1.0-80|UNKNOWN	0	0	0	0	0	0	8	0
HE_FRAG2264.30-3291|SPU_024466	4595	1024	219	1	10	2	575	383
HE_FRAG7912.0-2913|SPU_027314	197	0	1315	30	34	4	22	17
HE_COMP222104_C0_SEQ1.0-663|SPU_016432	0	0	0	0	0	0	5	0
HE_COMP237927_C0_SEQ6.0-165|SPU_024182	29	2	23	0	0	0	0	0
HE_CONTIG1265|SPU_017528	154	5	254	39	9	0	80	2
HE_FRAG3127.0-948|SPU_024693	296	14	86	0	0	1	22	11
HE_CONTIG2731|SPU_005149	374	7	71	0	133	5	43	0
HE_FRAG14196.33-1602|SPU_026509	42	11	40	5	0	0	15	5
HE_CONTIG4297|SPU_028491	63	15	16	0	0	0	11	12
HE_CONTIG216|SPU_020288	0	0	0	0	0	0	39	0
HE_CONTIG839|SPU_014804	0	0	0	0	0	0	60	0
HE_FRAG14940.0-1611|SPU_017159	140	2	27	0	2	0	8	4
HE_FRAG12778.0-1259|SPU_028562	111	4	190	0	51	2	40	2
HE_FRAG734.41-221|UNKNOWN	15	3	13	9	0	0	4	41
HE_FRAG19346.240-2313|SPU_015954	59	0	351	0	24	0	26	0
HE_COMP232345_C0_SEQ1.1676-1889|SPU_012936	0	0	0	0	0	0	4	0
HE_FRAG22724.48-1692|SPU_021537	528	35	78	0	4	3	82	18
HE_FRAG9319.0-533|SPU_000552	401	40	53	0	0	0	31	0
HE_CONTIG4738|SPU_000943	12	3	7	0	0	0	41	7
HE_FRAG6083.36-1911|SPU_022250	767	66	3	0	0	0	11	4
HE_COMP245988_C0_SEQ1.15-1068|SPU_009703	162	0	219	0	19	0	31	0
HE_CONTIG2698|UNKNOWN	14	0	0	0	4	0	2	0
HE_CONTIG2863|UNKNOWN	0	0	0	0	0	0	3	0
HE_FRAG5069.0-3113|SPU_027008	1172	201	226	9	98	10	192	20
HE_FRAG4426.2-5714|SPU_011027	105	4	135	3	5	0	238	0
HE_COMP234414_C2_SEQ17.85-148|UNKNOWN	0	0	0	0	313	1	3	15
HE_COMP242107_C0_SEQ1.0-91|UNKNOWN	11	1	0	0	0	0	1	18
HE_COMP234940_C2_SEQ2.1548-1671|SPU_025466	0	0	0	0	0	0	7	0
HE_FRAG4399.114-1062|SPU_016321	2295	393	21	0	1	0	88	229
HE_CONTIG3927|SPU_019389	3717	357	1674	109	971	75	863	272
HE_COMP235156_C2_SEQ8.295-327|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3732|SPU_012583	3487	266	3976	1	1	0	192	4
HE_FRAG486.1023-1215|UNKNOWN	0	0	0	0	0	0	5	0
HE_FRAG4319.171-2711|SPU_015842	536	101	142	8	74	2	88	6
HE_COMP239016_C4_SEQ1.0-4047|SPU_006840	1798	106	699	0	47	0	82	25
HE_FRAG2320.351-1596|SPU_021830	559	100	70	6	29	0	53	49
HE_COMP233738_C0_SEQ1.75-141|UNKNOWN	0	0	0	0	0	0	3	0
HE_CONTIG1068|SPU_004131	1370	907	688	102	1	0	102	94
HE_CONTIG4271|SPU_012320	521	65	399	29	147	17	74	12
HE_COMP219322_C0_SEQ1.555-1386|SPU_014247	0	0	0	0	0	0	40	0
HE_CONTIG714|UNKNOWN	9	0	8	0	3	0	16	0
HE_COMP233208_C0_SEQ1.96-138|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG21639.1383-2171|UNKNOWN	101	36	2	1	0	0	159	8
HE_CONTIG3318|SPU_015800	0	0	0	0	0	0	14	0
HE_FRAG23358.183-389|UNKNOWN	0	0	0	0	0	0	6	0
HE_COMP242013_C6_SEQ1.0-4032|SPU_003048	402	112	807	44	27	5	96	37
HE_FRAG22797.6426-14784|SPU_018862	400	84	140	0	28	4	249	26
HE_CONTIG2971|SPU_004195	14	0	9	0	1	0	25	0
HE_FRAG1322.0-1182|SPU_019641	482	200	192	26	0	0	172	74
HE_CONTIG2634|SPU_012005	22	0	617	17	6	0	27	0
HE_FRAG6155.44-401|SPU_013091	248	84	367	16	0	0	146	53
HE_FRAG5207.449-617|SPU_010561	0	0	0	0	0	0	1	0
HE_FRAG17442.0-337|SPU_021564	0	0	0	0	0	0	11	0
HE_CONTIG4299|SPU_025581	2725	89	2548	88	378	45	216	18
HE_FRAG23343.3996-11091|SPU_016754	130	0	22	0	41	0	220	0
HE_COMP235893_C3_SEQ1.6-1344|SPU_012291	647	78	138	0	113	10	81	65
HE_CONTIG1649|SPU_018724	368	44	338	1	77	12	81	1
HE_COMP241901_C4_SEQ1.68-117|UNKNOWN	5	192	25	33	0	0	28	153
HE_CONTIG874|SPU_011720	170	14	196	9	45	0	75	12
HE_COMP229984_C0_SEQ1.48-120|UNKNOWN	0	0	0	0	0	0	6	0
HE_CONTIG1512|SPU_017709	200	21	13	0	0	0	281	169
HE_COMP245891_C0_SEQ1.87-201|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG23416.36-207|UNKNOWN	153	7	18	2	35	3	11	43
HE_COMP238961_C5_SEQ1.0-1806|SPU_011956	292	29	110	1	0	0	62	9
HE_CONTIG4634|SPU_015761	0	0	0	0	0	0	14	0
HE_CONTIG1355|UNKNOWN	0	0	0	0	0	0	4	0
HE_CONTIG5073|SPU_009930	5363	133	3459	220	0	0	281	48
HE_COMP241654_C2_SEQ6.0-42|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG9417.60-4689|SPU_021599	603	19	271	18	21	0	53	8
HE_FRAG1894.0-1083|SPU_019095	447	13	331	0	271	3	114	0
HE_COMP236896_C1_SEQ10.0-2016|SPU_017798	3381	443	1079	80	112	22	25	1
HE_CONTIG3714|SPU_023425	0	0	0	0	0	0	23	0
HE_COMP240031_C1_SEQ5.0-582|SPU_008128	67	5	50	2	0	0	11	3
HE_COMP231096_C9_SEQ2.60-114|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG3138.0-63|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG11627.312-1524|SPU_015831	0	0	0	0	0	0	29	0
HE_FRAG254.189-516|SPU_000721	0	0	0	0	0	0	1	0
HE_COMP238292_C8_SEQ1.27-93|UNKNOWN	1	11	0	0	1	6	0	25
HE_FRAG20432.951-1164|SPU_014062	99	0	12	0	0	0	2	0
HE_CONTIG4510|SPU_020403	579	231	15	0	42	1	507	110
HE_COMP237243_C1_SEQ1.507-892|SPU_010580	56	11	86	0	0	0	10	8
HE_FRAG7981.0-1317|SPU_004266	299	25	26	0	0	0	27	6
HE_FRAG15496.8-56|UNKNOWN	0	0	0	0	0	0	2	0
HE_CONTIG3083|SPU_013647	499	5	31	0	0	0	10	2
HE_FRAG20168.2-71|UNKNOWN	0	0	0	11	0	0	6	36
HE_COMP234762_C6_SEQ1.127-169|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3917|SPU_025062	15	1	20	1	3	0	28	6
HE_CONTIG5242|SPU_017411	186	17	108	6	6	0	40	19
HE_CONTIG4723|SPU_003753	1	0	46	0	9	0	88	0
HE_FRAG5782.307-1665|SPU_003848	92	4	15	1	13	0	36	0
HE_COMP241485_C1_SEQ2.13-90|UNKNOWN	2	0	0	0	20	0	4	0
HE_CONTIG3899|SPU_021110	0	0	0	0	0	0	65	0
HE_FRAG3288.2-1334|SPU_023265	1241	305	1154	133	60	14	157	217
HE_COMP239020_C0_SEQ1.99-243|SPU_004406	0	0	0	0	0	0	0	0
HE_COMP220363_C0_SEQ1.51-226|SPU_016431	0	0	0	0	0	0	0	0
HE_COMP246284_C0_SEQ14.72-105|UNKNOWN	0	0	0	0	0	0	5	0
HE_COMP239116_C2_SEQ1.0-1010|SPU_013094	73	1	113	4	2	0	34	5
HE_CONTIG4769|SPU_023629	4	1	14	0	0	0	15	0
HE_COMP230244_C2_SEQ1.0-569|SPU_008394	7067	72	7067	37	59	1	291	68
HE_COMP241592_C7_SEQ1.435-723|SPU_012890	64	0	8	0	0	0	17	33
HE_COMP246471_C9_SEQ1.34-76|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP240793_C1_SEQ5.29-66|UNKNOWN	0	0	0	0	0	0	10	0
HE_FRAG17680.0-834|SPU_004055	421	69	61	2	12	0	48	14
