GENE	he	he+N	ht	ht+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
HE_FRAG5936.0-2240|SPU_017533	0	0	0	0	0	0	20	0
HE_COMP227291_C2_SEQ2.597-648|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP219475_C0_SEQ1.360-462|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG4706|SPU_002247	0	0	0	0	0	0	0	0
HE_COMP235384_C0_SEQ1.0-923|SPU_003725	4	0	115	0	0	0	2	0
HE_FRAG2723.51-813|UNKNOWN	18	1	23	0	0	0	6	0
HE_FRAG1872.1992-2219|SPU_027910	0	0	0	0	0	0	1	0
HE_COMP234792_C5_SEQ1.0-1251|SPU_004424	0	0	0	0	0	0	28	0
HE_COMP237228_C1_SEQ1.665-3170|SPU_002534	332	94	411	14	16	19	42	19
HE_CONTIG5015|SPU_022866	0	0	0	0	0	0	6	0
HE_COMP228181_C5_SEQ1.317-503|UNKNOWN	0	6	52	2	0	0	14	15
HE_FRAG6383.0-1365|SPU_020323	2	0	4	0	0	0	29	0
HE_COMP226225_C0_SEQ1.44-638|SPU_009460	0	0	0	0	0	0	12	0
HE_COMP232671_C7_SEQ1.65-240|SPU_004661	0	0	0	0	0	0	0	0
HE_CONTIG5121|SPU_023401	233	4	189	9	12	0	16	11
HE_COMP241029_C12_SEQ1.40-108|UNKNOWN	8	133	73	107	0	0	2	57
HE_COMP241618_C2_SEQ4.1406-1469|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG547|SPU_005400	18	1	277	78	0	0	111	53
HE_FRAG22929.1140-11616|SPU_003732	908	171	1152	239	31	10	213	179
HE_CONTIG5068|SPU_003501	1433	37	444	18	99	0	159	29
HE_FRAG23327.24-211|UNKNOWN	8	2	1	0	0	0	3	118
HE_FRAG2897.45-348|SPU_020877	0	0	0	0	0	0	7	0
HE_COMP233597_C0_SEQ1.0-1098|SPU_006873	35	0	183	25	9	0	6	28
HE_CONTIG4125|SPU_011734	2165	89	196	0	10	0	265	0
HE_FRAG1645.2-1574|SPU_016028	434	85	97	0	1	0	67	12
HE_COMP235158_C1_SEQ2.34-369|SPU_004802	181	0	182	0	4	0	3	0
HE_COMP245871_C2_SEQ1.0-1251|SPU_019085	2	7	0	0	0	0	14	0
HE_CONTIG4030|SPU_000879	466	117	284	0	2	5	57	28
HE_COMP230740_C1_SEQ1.9-342|SPU_024007	0	0	0	0	0	0	2	0
HE_COMP234986_C9_SEQ1.0-1479|SPU_002901	82	0	1095	59	48	0	10	1
HE_CONTIG4579|SPU_023559	144	15	88	17	0	0	7	18
HE_COMP236657_C4_SEQ17.579-621|UNKNOWN	0	0	0	0	0	0	6	0
HE_CONTIG1313|UNKNOWN	0	0	0	0	0	0	2	0
HE_FRAG17605.0-1680|SPU_004561	53	8	34	0	2	0	11	3
HE_COMP233738_C4_SEQ2.135-312|SPU_006968	7	0	3918	3	6275	3	119	9
HE_FRAG17111.2-6704|SPU_012855	287	9	53	0	22	4	166	4
HE_COMP243586_C3_SEQ1.11-999|SPU_008314	914	2	1868	406	142	0	258	14
HE_FRAG12177.1275-1920|SPU_009360	428	123	424	34	15	1	287	118
HE_COMP235827_C4_SEQ1.24-2451|SPU_024723	179	19	154	6	3	0	15	13
HE_COMP245210_C9_SEQ2.10-1737|SPU_017135	460	23	443	18	14	0	39	8
HE_COMP245000_C4_SEQ1.0-1041|SPU_007179	227	21	104	0	38	0	12	0
HE_COMP229711_C1_SEQ1.0-381|SPU_012089	0	0	75	0	1	0	1	5
HE_FRAG7836.12-382|UNKNOWN	258	0	54	12	1	0	16	0
HE_COMP238531_C3_SEQ1.252-477|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG9917.0-1221|SPU_020309	230	9	112	0	21	0	5	0
HE_CONTIG225|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG2343|SPU_020329	699	42	292	0	138	0	36	0
HE_CONTIG5278|SPU_017786	188	18	176	2	2	4	68	20
HE_CONTIG3811|SPU_018907	1000	28	55	0	124	0	229	1
HE_CONTIG2875|SPU_008855	72	5	0	0	0	0	28	0
HE_FRAG1858.456-615|SPU_001562	0	0	0	0	0	0	1	0
HE_COMP230274_C4_SEQ1.0-93|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP235657_C1_SEQ1.1-34|UNKNOWN	0	0	0	0	0	0	3	0
HE_CONTIG1347|SPU_004117	73	1	61	0	0	0	6	86
HE_CONTIG1375|SPU_023973	21	0	0	0	0	0	32	0
HE_FRAG12127.45-345|SPU_002586	0	0	0	0	0	0	1	0
HE_COMP244717_C3_SEQ1.39-414|UNKNOWN	8	0	14	0	0	0	4	0
HE_COMP238496_C0_SEQ2.168-441|UNKNOWN	14	4	208	0	0	0	44	14
HE_FRAG17948.438-1002|SPU_011508	4	6	0	0	0	0	9	31
HE_COMP236892_C1_SEQ2.0-284|SPU_016580	0	0	0	0	0	0	5	0
HE_FRAG11179.125-1217|SPU_007171	378	0	339	0	270	14	46	0
HE_FRAG3243.72-1893|SPU_026950	192	1	147	11	14	2	34	0
HE_COMP237755_C5_SEQ1.0-807|SPU_002909	244	38	94	0	11	0	8	0
HE_COMP241133_C1_SEQ1.0-2988|SPU_006994	233	10	93	0	2	0	18	0
HE_FRAG5788.0-2076|SPU_027437	138	9	121	0	5	0	26	0
HE_CONTIG3123|SPU_005582	5	0	16	0	0	0	8	10
HE_FRAG9736.214-429|SPU_006632	0	0	0	0	0	0	15	0
HE_CONTIG3751|UNKNOWN	140	93	0	0	0	0	96	595
HE_FRAG6527.102-531|SPU_000953	24	3	6	10	0	0	4	7
HE_COMP241372_C5_SEQ5.150-330|SPU_003399	0	0	0	0	0	0	0	0
HE_CONTIG3433|SPU_009605	0	0	0	0	0	0	7	0
HE_FRAG7533.0-1791|SPU_009196	3237	52	4806	70	23	0	162	2
HE_CONTIG3311|SPU_027548	242	87	360	7	148	0	145	81
HE_CONTIG5059|SPU_023602	232	76	25	7	5	1	26	32
HE_CONTIG3151|SPU_028814	0	0	0	0	0	0	1	0
HE_FRAG15122.6-301|SPU_009383	0	0	0	0	0	0	212	0
HE_CONTIG3625|SPU_027570	0	0	0	0	0	0	1	0
HE_FRAG13932.29-77|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP229887_C1_SEQ1.0-1010|SPU_012073	51	0	55	0	9	0	1	1
HE_COMP243853_C0_SEQ2.468-708|SPU_017709	0	0	0	0	0	0	6	0
HE_CONTIG909|SPU_006133	18	0	23	0	0	0	5	0
HE_FRAG2435.593-716|SPU_008259	55	80	1	0	0	0	1	4
HE_COMP228759_C0_SEQ1.3-1596|SPU_005776	218	18	199	6	13	8	9	2
HE_FRAG14713.104-269|SPU_015649	24	0	3	0	1	0	5	0
HE_COMP234556_C1_SEQ1.78-858|SPU_026624	428	49	69	8	106	17	101	52
HE_COMP233091_C3_SEQ1.276-1884|SPU_028898	18	0	43	1	0	0	32	0
HE_CONTIG4463|SPU_023662	11	0	20	10	1	0	16	1
HE_CONTIG953|SPU_013062	0	0	0	0	0	0	35	0
HE_CONTIG384|SPU_026550	0	0	70	1	0	0	6	143
HE_CONTIG628|SPU_024052	103	5	431	40	20	0	41	5
HE_COMP240105_C3_SEQ4.0-1146|SPU_003986	751	83	719	5	23	0	185	63
HE_CONTIG2761|SPU_010928	6	0	6	0	1	0	3	0
HE_COMP231048_C4_SEQ1.2-68|UNKNOWN	0	9	1	49	0	10	3	103
HE_FRAG11766.5-635|SPU_003680	0	0	0	0	0	0	4	0
HE_CONTIG111|UNKNOWN	0	0	2	1	0	0	0	10
HE_COMP232079_C0_SEQ1.0-459|SPU_007777	1234	240	1245	38	717	1	275	13
HE_CONTIG2211|SPU_004654	96	7	39	0	1	0	0	0
HE_COMP236803_C8_SEQ1.329-824|SPU_017535	13	0	38	0	4	0	1	0
HE_COMP219322_C0_SEQ1.0-554|SPU_014247	0	0	0	0	0	0	14	0
HE_FRAG2834.236-1085|SPU_018486	3837	88	46	2	135	0	54	4
HE_COMP230269_C0_SEQ2.109-151|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP229839_C0_SEQ1.94-220|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG2185|SPU_025142	9	0	2	0	0	0	12	0
HE_FRAG15491.0-726|SPU_027670	197	24	221	0	0	0	49	6
HE_COMP230480_C0_SEQ1.2-3641|SPU_003991	0	0	0	0	0	0	52	0
HE_CONTIG239|SPU_013562	0	0	0	0	0	0	3	0
HE_COMP239343_C0_SEQ1.6-38|UNKNOWN	0	0	5	0	6	0	0	0
HE_CONTIG3406|SPU_011753	61	0	106	2	6	6	1	9
HE_FRAG3599.1-617|SPU_007180	70	44	74	4	4	0	17	17
HE_COMP232975_C9_SEQ3.87-162|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG2526|SPU_009547	636	0	117	0	45	0	32	0
HE_FRAG19632.2173-2239|UNKNOWN	0	0	3	0	0	0	1	38
HE_COMP238636_C4_SEQ1.462-501|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP232242_C3_SEQ1.1241-1292|UNKNOWN	0	0	0	0	0	0	7	0
HE_FRAG22579.76-141|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG4264|SPU_024979	13	0	5	0	0	0	96	0
HE_COMP230812_C0_SEQ1.0-1563|SPU_025483	328	16	83	0	0	0	28	12
HE_FRAG470.438-528|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG4914|SPU_018791	550	123	19	1	31	1	102	178
HE_FRAG5668.0-1412|SPU_008332	8	4	54	0	15	1	39	2
HE_COMP239823_C9_SEQ1.0-465|SPU_016137	448	0	36	0	63	0	46	0
HE_COMP234381_C2_SEQ1.438-830|SPU_014301	26	0	12	0	2	0	2	0
HE_CONTIG2926|SPU_018634	473	0	481	0	12	0	258	0
HE_CONTIG4701|SPU_006331	13	0	346	22	6	0	21	22
HE_FRAG7931.0-1062|SPU_027809	166	12	192	10	3	0	33	5
HE_FRAG10580.0-2262|SPU_027235	15694	15	9924	63	545	0	1421	26
HE_CONTIG2747|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP240392_C8_SEQ1.121-182|UNKNOWN	1	0	0	0	0	0	0	0
HE_COMP234279_C0_SEQ1.21-1593|SPU_027358	489	72	657	16	0	0	50	40
HE_FRAG16315.0-432|UNKNOWN	141	14	26	3	19	55	162	6
HE_COMP231291_C3_SEQ1.1017-1248|UNKNOWN	0	0	0	0	0	0	7	0
HE_FRAG18259.0-567|SPU_011003	2472	446	4630	435	238	62	957	216
HE_CONTIG1426|SPU_019390	1238	13	764	54	5	1	280	3
HE_FRAG522.0-990|SPU_009465	0	0	0	0	0	0	44	0
HE_CONTIG61|SPU_025983	93	93	0	0	0	0	125	240
HE_COMP234388_C1_SEQ1.0-543|SPU_001135	98	0	4	0	0	0	1	0
HE_COMP235893_C5_SEQ2.0-1025|SPU_020719	298	97	834	90	21	9	336	71
HE_FRAG8626.293-932|SPU_007691	43	9	54	10	0	0	7	3
HE_COMP234516_C0_SEQ1.0-990|SPU_027791	117	13	283	67	3	20	126	21
HE_COMP232995_C10_SEQ2.29-69|UNKNOWN	0	0	0	0	0	0	7	0
HE_FRAG4318.0-702|SPU_016603	575	34	58	17	0	0	25	112
HE_FRAG16591.23-1763|UNKNOWN	39	1	93	4	3	0	11	13
HE_CONTIG2382|SPU_014631	0	0	0	0	0	0	5	0
HE_FRAG1100.2-42|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG4771|UNKNOWN	0	0	5	0	5	0	0	0
HE_FRAG870.0-918|SPU_014895	71	7	75	1	0	0	8	9
HE_FRAG5406.0-2256|SPU_023276	1015	64	343	6	68	1	276	55
HE_FRAG13595.1560-3465|SPU_028256	55	6	67	1	3	1	20	0
HE_CONTIG4563|SPU_007526	0	0	0	0	0	0	3	0
HE_COMP238551_C1_SEQ28.206-242|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP237842_C1_SEQ1.0-1697|SPU_020476	130	22	60	0	0	0	24	0
HE_COMP233813_C2_SEQ1.0-1158|SPU_011240	333	41	317	15	1	0	135	41
HE_CONTIG2540|UNKNOWN	2167	222	634	28	1	0	225	364
HE_FRAG9879.0-1509|SPU_001717	275	54	28	0	2	0	7	2
HE_FRAG19592.0-1080|SPU_000187	672	84	178	1	11	0	12	8
HE_CONTIG1033|UNKNOWN	0	1	1	2	0	0	4	111
HE_CONTIG2596|SPU_024945	0	0	0	0	0	0	4	0
HE_COMP237659_C1_SEQ1.258-1119|SPU_004363	76	0	21	0	1	0	4	0
HE_FRAG5720.0-1980|SPU_008844	69	1	189	7	24	1	7	12
HE_FRAG6995.0-648|SPU_013825	125	1	7	0	0	0	4	5
HE_FRAG12168.0-1338|SPU_002074	74	0	10	0	9	0	42	0
HE_FRAG13952.717-846|UNKNOWN	0	0	0	0	0	0	19	0
HE_FRAG715.183-1218|SPU_020122	0	0	12	0	0	0	60	0
HE_CONTIG3439|SPU_018602	224	156	0	0	12	2	16	8
HE_FRAG6459.2-915|SPU_020528	257	54	230	19	26	0	28	30
HE_CONTIG1643|SPU_008259	7	0	4	0	0	0	1	8
HE_COMP234266_C1_SEQ1.0-1440|SPU_010566	5	0	158	8	1	0	9	1
HE_CONTIG3849|SPU_015224	164	0	111	0	0	0	29	0
HE_FRAG15429.0-840|SPU_028711	57	54	64	0	13	3	18	79
HE_COMP232840_C2_SEQ2.0-465|SPU_019258	0	0	0	0	0	0	6	0
HE_CONTIG1295|SPU_009542	0	0	0	0	0	0	4	0
HE_FRAG14620.21-1422|SPU_026238	141	25	67	5	4	0	14	0
HE_CONTIG1566|SPU_018328	362	206	537	34	3	1	149	68
HE_COMP233158_C0_SEQ1.0-122|UNKNOWN	3	0	13	1	0	0	7	2
HE_CONTIG2340|SPU_013771	151	3	71	0	4	0	3	0
HE_COMP244510_C2_SEQ1.0-4944|SPU_007667	10687	1571	4345	386	1036	93	881	297
HE_FRAG15170.591-915|SPU_026426	26	0	0	0	0	0	0	0
HE_COMP232291_C0_SEQ1.2-1338|SPU_016660	44	6	33	0	8	2	5	5
HE_CONTIG3957|UNKNOWN	4	2	337	0	0	0	18	70
HE_FRAG4485.0-1161|SPU_014223	214	16	214	7	9	0	106	21
HE_FRAG6485.0-1740|SPU_016757	182	8	145	15	0	0	27	0
HE_FRAG8053.636-1983|SPU_008560	2010	128	1105	0	580	33	161	7
HE_FRAG20588.115-148|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG1314|SPU_003213	277	39	441	11	154	3	61	16
HE_FRAG10119.0-95|UNKNOWN	0	0	0	0	0	0	3	0
HE_FRAG12448.270-309|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG5148|SPU_012896	28	1	66	0	27	0	3	0
HE_COMP243616_C0_SEQ1.0-2493|SPU_001081	588	278	1266	234	36	41	149	76
HE_CONTIG4565|SPU_003892	908	0	152	0	113	0	57	0
HE_FRAG17967.1326-3255|SPU_008820	72	1	87	3	9	0	42	0
HE_FRAG23229.909-1170|SPU_001928	1102	223	80	11	0	0	32	124
HE_CONTIG3866|SPU_023233	188	1	4	0	0	0	28	304
HE_CONTIG2907|SPU_009883	172	28	211	20	1	0	42	6
HE_FRAG23451.4046-4382|SPU_013313	52	3	18	7	0	0	36	0
HE_CONTIG439|UNKNOWN	0	0	0	0	16	645	0	0
HE_FRAG9454.0-621|SPU_001094	61	10	564	3	0	0	214	3
HE_FRAG18628.2313-4515|SPU_002588	26	2	106	5	8	1	15	1
HE_FRAG4343.192-4516|SPU_027998	343	0	117	0	8	0	33	0
HE_COMP235958_C4_SEQ1.0-191|SPU_006241	0	0	0	0	0	0	1	0
HE_FRAG9314.1685-1811|SPU_023014	77	0	45	0	0	0	0	0
HE_FRAG10658.27-428|SPU_005493	93	4	18	0	0	0	1	21
HE_CONTIG3701|SPU_021175	714	0	206	0	1	0	6	0
HE_COMP236833_C0_SEQ1.0-861|SPU_018481	94	0	153	0	18	0	9	1
HE_CONTIG1435|SPU_007870	0	0	0	0	0	0	21	0
HE_FRAG5000.0-2861|SPU_000135	516	53	841	53	3	0	64	9
HE_COMP247362_C0_SEQ5.0-366|SPU_023466	420	185	174	0	0	0	85	18
HE_CONTIG3744|UNKNOWN	911	232	8	0	0	0	10	21
HE_CONTIG3077|SPU_019686	35	0	20	0	0	0	83	0
HE_COMP227300_C1_SEQ1.75-1227|SPU_021332	213	6	508	29	0	0	67	30
HE_COMP236657_C4_SEQ1.403-445|UNKNOWN	0	0	3	0	0	0	3	1
HE_CONTIG549|UNKNOWN	5	0	3	0	0	0	0	0
HE_FRAG2620.0-735|SPU_013428	121	26	5	0	6	0	5	2
HE_CONTIG2749|SPU_005783	753	0	4799	24	566	1	62	6
HE_FRAG3396.1383-1488|SPU_014876	14	0	2	0	1	0	1	0
HE_COMP236304_C1_SEQ1.0-1299|SPU_024670	2614	307	920	2	14	0	318	108
HE_COMP238636_C4_SEQ1.45-501|SPU_005032	0	0	0	0	0	0	8	0
HE_FRAG12945.0-621|SPU_001990	220	232	41	3	8	0	25	59
HE_COMP245510_C3_SEQ1.609-723|SPU_027267	0	0	0	0	0	0	51	0
HE_FRAG4772.18-941|SPU_026963	1890	89	5567	309	4	0	355	115
HE_COMP236725_C4_SEQ1.179-797|SPU_022529	420	102	28	0	1	4	5	0
HE_COMP237710_C4_SEQ1.197-405|SPU_005844	0	0	0	0	0	0	1	0
HE_FRAG13195.756-1950|SPU_005298	3147	154	871	9	62	4	351	328
HE_CONTIG1596|SPU_010986	49	0	39	0	4	0	16	1
HE_COMP235010_C2_SEQ1.62-110|UNKNOWN	0	0	0	0	0	0	3	0
HE_CONTIG2424|SPU_013756	3378	1124	406	0	205	1	745	75
HE_FRAG7182.6-1440|SPU_003357	257	170	0	4	0	1	64	36
HE_CONTIG2264|SPU_000906	0	0	0	0	0	0	107	0
HE_CONTIG333|SPU_018162	486	37	42	0	0	0	79	127
HE_FRAG22465.0-1005|SPU_009590	74	3	613	61	28	14	44	9
HE_CONTIG5232|SPU_012073	22	3	35	2	1	0	15	3
HE_FRAG13110.0-2742|SPU_009473	315	47	93	6	51	18	120	34
HE_FRAG5129.0-1830|SPU_019316	404	91	234	23	6	3	93	46
HE_FRAG17213.63-1513|SPU_008567	53	2	73	0	14	0	22	3
HE_CONTIG3489|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG9494.0-708|SPU_018146	204	27	7	0	5	0	1	6
HE_COMP235131_C4_SEQ11.6-163|UNKNOWN	10	3	1	1	1	3	2	4
HE_COMP194881_C0_SEQ1.122-206|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG4690|SPU_015022	8	1	0	3	0	0	9	21
HE_COMP234396_C2_SEQ1.600-1503|SPU_021524	18	0	120	21	2	0	1	0
HE_COMP243345_C4_SEQ1.6-3513|SPU_003509	1086	15	1340	20	79	21	58	13
HE_COMP239901_C4_SEQ7.5-44|UNKNOWN	0	0	0	0	0	0	3	0
HE_FRAG1972.444-1674|SPU_008856	33	0	4	0	10	0	43	0
HE_COMP239088_C1_SEQ1.41-3929|SPU_014334	288	29	673	20	52	0	73	12
HE_CONTIG3052|SPU_014684	42	6	85	8	0	0	40	85
HE_FRAG2919.889-1990|SPU_026053	570	95	924	0	1	0	247	64
HE_FRAG7024.14-1191|SPU_002302	46	5	12	1	4	1	1	3
HE_FRAG6477.0-483|SPU_013353	463	0	1940	1	60	0	105	0
HE_FRAG3719.0-1559|SPU_002649	320	6	745	12	5	0	127	41
HE_FRAG8381.86-522|SPU_021687	16	0	1	0	0	0	2	0
HE_FRAG18939.0-2028|SPU_009387	110	13	51	0	0	0	51	20
HE_COMP229637_C1_SEQ1.0-522|SPU_009084	465	50	133	22	30	9	97	13
HE_COMP231670_C0_SEQ7.365-398|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG7542.0-1086|SPU_002123	448	87	316	0	15	0	61	14
HE_COMP234399_C4_SEQ4.28-76|UNKNOWN	1	0	12	0	0	0	3	0
HE_CONTIG2884|UNKNOWN	209	1	10	0	0	0	1	0
HE_CONTIG4774|SPU_003653	543	85	296	9	32	3	59	7
HE_COMP247435_C8_SEQ1.507-812|SPU_017303	0	0	0	0	0	0	3	0
HE_COMP239760_C7_SEQ1.2-70|UNKNOWN	5	0	28	0	0	0	6	0
HE_FRAG16508.15-1151|SPU_026201	112	5	106	0	7	0	9	0
HE_COMP236889_C0_SEQ1.0-786|SPU_021627	2920	110	281	17	132	16	916	6
HE_CONTIG4413|SPU_028943	0	0	0	0	0	0	27	0
HE_FRAG19551.0-1665|SPU_012839	206	57	155	6	14	12	47	8
HE_FRAG12826.51-222|UNKNOWN	145	0	86	0	34	0	3	0
HE_CONTIG2600|SPU_017701	212	18	434	19	21	0	59	5
HE_FRAG7726.93-534|SPU_015761	0	0	0	0	0	0	2	0
HE_FRAG13356.0-5528|SPU_011527	351	15	420	2	52	0	100	4
HE_COMP236846_C1_SEQ1.105-2820|SPU_017976	489	77	208	15	2	0	76	72
HE_FRAG7373.489-1665|SPU_012481	187	22	33	0	1	0	56	0
HE_FRAG7402.0-1677|SPU_008198	471	142	114	9	40	0	52	13
HE_COMP229616_C4_SEQ1.303-423|SPU_008159	0	0	0	0	0	0	0	0
HE_FRAG17646.0-624|UNKNOWN	0	0	0	0	0	0	50	0
HE_COMP238551_C1_SEQ16.205-243|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP237506_C4_SEQ2.68-861|UNKNOWN	410	38	186	114	15	0	74	60
HE_FRAG1040.3-147|SPU_012729	3426	3968	2691	1518	4853	1273	282	516
HE_FRAG15923.0-1380|SPU_012672	248	87	61	9	26	0	7	32
HE_FRAG1182.5-1275|SPU_011507	679	101	256	42	26	6	46	23
HE_COMP239284_C0_SEQ2.9-1542|SPU_022765	166	35	63	0	4	0	21	58
HE_FRAG21571.0-621|SPU_017972	339	35	249	0	222	2	103	0
HE_COMP239682_C8_SEQ1.11-47|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP229932_C1_SEQ1.183-252|UNKNOWN	0	0	0	0	0	0	6	0
HE_CONTIG257|SPU_015343	101	20	623	118	0	0	546	243
HE_FRAG17760.1446-1925|SPU_022839	8	9	35	0	0	0	2	1
HE_CONTIG5099|SPU_001441	125	40	118	9	0	1	143	55
HE_FRAG2529.4-1904|SPU_007081	93	5	303	10	58	0	94	1
HE_FRAG12867.4470-6192|UNKNOWN	0	0	0	0	0	0	18	0
HE_CONTIG4653|SPU_009384	0	0	0	0	0	0	2	0
HE_FRAG19071.3-2299|SPU_017368	21	1	90	0	8	1	42	8
HE_CONTIG1357|SPU_011950	0	0	0	0	0	0	10	0
HE_COMP246378_C3_SEQ2.2-305|UNKNOWN	40	0	41	1	0	0	10	3
HE_CONTIG2758|SPU_016743	30	4	157	13	18	1	17	4
HE_FRAG23393.8541-10991|SPU_017173	254	98	883	88	0	0	156	139
HE_COMP237710_C7_SEQ1.3471-3621|SPU_005844	0	0	0	0	0	0	0	0
HE_FRAG14677.0-1925|SPU_011713	3819	572	55	0	68	0	330	237
HE_COMP236687_C3_SEQ1.92-146|UNKNOWN	0	0	0	0	0	0	4	0
HE_CONTIG4945|SPU_005238	427	12	1486	7	2	0	112	12
HE_COMP240969_C2_SEQ1.0-1059|SPU_003898	118	0	85	0	399	0	759	0
HE_FRAG4454.0-561|SPU_006214	300	133	0	0	47	5	18	1
HE_FRAG3934.222-445|SPU_008634	0	0	0	0	0	0	1	0
HE_CONTIG1351|SPU_004977	46	37	146	4	8	2	29	13
HE_FRAG17945.0-2940|SPU_006931	289	62	128	3	3	0	33	20
HE_COMP234325_C1_SEQ2.618-1344|UNKNOWN	0	0	0	0	0	0	21	0
HE_CONTIG1756|SPU_013245	218	57	51	5	6	0	46	24
HE_COMP213490_C0_SEQ1.9-528|SPU_020344	0	0	0	0	0	0	20	0
HE_COMP227854_C0_SEQ1.936-1281|SPU_015031	0	0	0	0	0	0	4	0
HE_FRAG21346.531-2325|SPU_021638	284	92	19	1	13	0	122	20
HE_COMP235137_C1_SEQ2.0-2706|SPU_010343	114988	2821	18160	142	8296	45	6150	706
HE_COMP240074_C6_SEQ1.0-648|UNKNOWN	125	5	49	0	5	0	7	7
HE_CONTIG2641|UNKNOWN	1189	1316	0	0	0	0	92	314
HE_CONTIG1137|SPU_010167	0	0	0	0	0	0	17	0
HE_COMP234701_C1_SEQ5.17-59|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG8124.2-1193|SPU_003857	517	65	507	57	46	2	102	117
HE_COMP241630_C0_SEQ3.0-806|SPU_007535	157	77	73	7	0	0	71	0
HE_FRAG8011.0-3423|SPU_027528	61	0	90	0	22	0	55	0
HE_COMP245510_C4_SEQ1.14-53|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG9074.546-834|SPU_012890	0	0	0	0	0	0	13	0
HE_FRAG2990.34-73|UNKNOWN	0	0	0	0	0	0	6	0
HE_FRAG13535.642-729|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG18868.0-2847|SPU_019304	169	6	580	16	58	1	36	1
HE_COMP246429_C5_SEQ1.144-357|SPU_016937	0	0	0	0	0	0	6	0
HE_COMP231812_C3_SEQ5.390-426|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP236291_C3_SEQ1.0-978|SPU_010856	1060	173	1414	123	85	0	418	39
HE_FRAG13079.0-738|SPU_020943	98	28	174	2	3	4	33	15
HE_CONTIG291|SPU_001288	67	0	4	0	0	0	8	0
HE_COMP242813_C3_SEQ1.1145-1850|SPU_014634	0	0	0	0	0	0	16	0
HE_COMP233479_C0_SEQ1.0-288|UNKNOWN	139	0	68	0	26	20	51	2
HE_CONTIG4287|SPU_028255	301	0	265	0	4	0	19	0
HE_CONTIG2309|SPU_018370	69	5	8	0	1	0	3	1
HE_CONTIG2118|SPU_000138	46	3	245	21	64	0	11	3
HE_COMP232889_C4_SEQ1.272-422|UNKNOWN	7	14	9	1	0	0	12	17
HE_COMP229004_C0_SEQ1.75-1713|SPU_013859	120	8	28	0	7	0	21	6
HE_COMP231853_C0_SEQ1.1756-1798|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP229511_C0_SEQ5.136-166|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP244657_C0_SEQ1.0-900|SPU_004414	3568	338	4153	1	2059	79	274	18
HE_COMP234406_C2_SEQ3.201-810|SPU_024821	94	0	10	0	2	0	45	0
HE_FRAG16406.15-1215|SPU_023414	25	39	34	0	0	1	26	25
HE_FRAG5953.0-546|SPU_016487	1152	29	17	0	57	0	267	35
HE_COMP218293_C2_SEQ1.81-381|SPU_008139	0	0	0	0	0	0	4	0
HE_FRAG3085.0-324|SPU_010650	95	27	4	1	0	0	19	6
HE_CONTIG2180|UNKNOWN	2	400	1	94	4	3034	17	3668
HE_FRAG17339.372-2463|SPU_010331	418	8	185	5	0	0	52	2
HE_COMP217360_C3_SEQ1.9-383|UNKNOWN	0	0	0	0	0	0	5	0
HE_FRAG4564.175-2434|SPU_027216	337	25	41	0	24	1	63	19
HE_COMP239332_C2_SEQ6.106-153|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP237132_C5_SEQ1.18-222|SPU_002114	0	0	2	0	0	0	6	32
HE_FRAG23304.9-675|SPU_005762	1158	370	512	148	4	0	384	291
HE_FRAG10073.206-503|SPU_028320	124	0	261	134	0	0	58	23
HE_COMP229593_C6_SEQ1.114-2226|SPU_008930	47	4	168	13	9	0	14	1
HE_FRAG19799.0-9390|SPU_011693	372	67	43	3	24	1	231	1
HE_COMP234819_C8_SEQ1.3-198|UNKNOWN	0	0	0	0	0	0	4	0
