GENE	he%sample1	he%sample2	he%sample3	ht%sample1	ht%sample2	ht%sample3	hy%sample1	hy%sample2	hy%sample3
HE_COMP231853_C0_SEQ1.1756-1798|UNKNOWN	2	5	5	6	8	6	1	3	1
HE_COMP229511_C0_SEQ5.136-166|UNKNOWN	1	0	0	1	1	1	0	0	1
HE_COMP244657_C0_SEQ1.0-900|SPU_004414	8032	9490	12607	25418	24804	39071	4513	6655	3780
HE_COMP234406_C2_SEQ3.201-810|SPU_024821	172	101	102	69	71	54	16	6	8
HE_FRAG16406.15-1215|SPU_023414	632	585	729	484	355	334	214	128	121
HE_FRAG5953.0-546|SPU_016487	5783	4119	4457	2618	2134	2366	1214	793	683
HE_COMP218293_C2_SEQ1.81-381|SPU_008139	4	9	13	10	3	3	0	3	1
HE_FRAG3085.0-324|SPU_010650	5803	3643	4597	4887	2591	5506	939	365	400
HE_CONTIG2180|UNKNOWN	12027	14431	17025	14978	14337	13087	3053	3601	3444
HE_FRAG17339.372-2463|SPU_010331	1381	1383	2030	958	1354	908	64	306	299
HE_COMP217360_C3_SEQ1.9-383|UNKNOWN	13	26	18	110	135	147	20	29	25
HE_FRAG4564.175-2434|SPU_027216	1970	1287	1872	2931	3785	3041	88	507	533
HE_COMP239332_C2_SEQ6.106-153|UNKNOWN	0	8	1	2	0	2	0	0	2
HE_COMP237132_C5_SEQ1.18-222|SPU_002114	502	554	696	96	133	80	58	52	41
HE_FRAG23304.9-675|SPU_005762	6274	3712	4301	5215	5160	1781	22	91	120
HE_FRAG10073.206-503|SPU_028320	5111	3915	5238	2962	7299	5302	2677	2234	1468
HE_COMP229593_C6_SEQ1.114-2226|SPU_008930	534	580	935	3110	2995	2441	138	258	170
HE_FRAG19799.0-9390|SPU_011693	11292	7091	10609	8927	10200	14126	6295	5566	6380
HE_COMP234819_C8_SEQ1.3-198|UNKNOWN	7	4	0	0	0	0	0	0	0
HE_COMP230301_C5_SEQ1.258-597|SPU_026795	43	21	31	22	26	16	7	9	23
HE_CONTIG4675|SPU_012422	104	137	655	118	200	140	4	99	37
HE_COMP230328_C0_SEQ1.1437-2175|SPU_022745	1475	1861	2039	1397	2795	808	25	288	156
HE_FRAG4477.48-145|UNKNOWN	38	156	155	7	8	8	17	9	10
HE_FRAG4616.159-1692|SPU_018314	78	128	388	49	71	78	15	39	34
HE_COMP246594_C0_SEQ4.42-1866|SPU_013502	7462	9818	12202	11918	13935	12676	1011	3010	2781
HE_FRAG3698.0-777|SPU_017664	2334	2864	4098	80	324	94	820	750	1055
HE_FRAG17179.1095-3720|SPU_018701	2062	2856	3377	139833	216040	122304	355	1068	2214
HE_CONTIG965|SPU_018383	597	371	603	288	335	359	56	96	107
HE_COMP234335_C3_SEQ1.1458-2139|UNKNOWN	162	239	254	215	95	179	38	95	77
HE_COMP241726_C0_SEQ1.39-144|UNKNOWN	32	32	39	58	79	83	2	4	9
HE_FRAG4069.162-1578|SPU_023003	2488	3054	3847	1652	3356	2782	343	995	1051
HE_FRAG11390.1-3798|SPU_021193	1880	2713	4156	4309	7372	8626	496	1407	1310
HE_FRAG9230.96-1967|SPU_018417	1279	818	1279	1542	1547	1065	113	288	204
HE_FRAG1361.933-1365|SPU_006217	82	20	59	43	62	81	11	19	13
HE_COMP232445_C2_SEQ9.756-975|UNKNOWN	634	41	58	59	12	3	10	11	4
HE_FRAG20392.0-1361|SPU_001365	891	1243	1642	824	1358	1259	56	180	293
HE_FRAG8057.840-1401|SPU_019940	128	212	296	420	601	600	34	80	84
HE_COMP240045_C4_SEQ1.72-330|SPU_004901	522	664	1149	1111	1304	1443	286	297	288
HE_FRAG5380.101-2117|SPU_020472	380	300	409	869	692	682	123	256	143
HE_FRAG23321.0-1229|SPU_006104	1275	2764	3331	4772	5173	6160	573	888	860
HE_COMP227608_C2_SEQ2.0-147|SPU_024021	117	35	43	179	48	76	38	30	42
HE_CONTIG3129|SPU_003261	8521	6982	3544	429	2108	1051	2373	1443	1968
HE_COMP234669_C1_SEQ1.0-1176|SPU_003324	7447	6787	10727	12154	13169	8676	787	1852	2414
HE_CONTIG2237|SPU_002324	3969	6747	8536	10415	13028	8034	301	1098	1098
HE_FRAG5974.1749-1791|UNKNOWN	1	2	2	3	4	1	0	0	2
HE_COMP241595_C1_SEQ4.26-68|UNKNOWN	2	3	2	2	2	1	0	1	1
HE_COMP230046_C0_SEQ1.189-309|UNKNOWN	8566	2910	1999	21	224	432	587	370	455
HE_FRAG16028.2463-2568|UNKNOWN	59	75	85	76	99	36	4	11	9
HE_CONTIG2555|SPU_011087	773	1446	2235	1804	2714	2345	70	494	641
HE_FRAG18870.146-536|UNKNOWN	1318	1025	1810	2889	4484	2514	316	684	468
HE_COMP239047_C3_SEQ5.0-216|UNKNOWN	6	5	4	21	30	63	2	9	2
HE_COMP230152_C7_SEQ1.48-1145|SPU_024661	900	795	1145	12610	12770	11900	687	1109	783
HE_FRAG5553.2-3608|SPU_005407	1999	2660	3712	2262	3772	2826	132	840	743
HE_FRAG1807.51-1011|SPU_007011	383	186	335	189	164	202	52	64	49
HE_CONTIG610|SPU_023060	42	42	110	124	166	104	0	6	3
HE_FRAG15995.0-2652|SPU_027352	11349	11034	10356	16736	21981	9074	1534	3752	4172
HE_CONTIG711|UNKNOWN	0	0	1	19	28	33	0	1	3
HE_CONTIG1461|SPU_003485	859	865	1263	989	1563	1117	79	211	213
HE_COMP242769_C6_SEQ1.0-465|UNKNOWN	88	176	242	161	266	159	6	28	22
HE_CONTIG826|UNKNOWN	136	57	104	31	16	15	35	36	41
HE_CONTIG2639|SPU_006029	23721	11971	16168	11979	7448	11343	9581	5393	10262
HE_CONTIG4395|SPU_018893	324	407	516	531	915	443	20	47	73
HE_COMP244891_C0_SEQ1.54-1428|SPU_022241	1328	1322	1226	3082	2607	3422	535	688	717
HE_CONTIG4522|SPU_012199	2459	1077	1355	6023	5788	5788	1004	668	796
HE_FRAG12030.0-279|SPU_020292	5668	4549	4790	6908	7346	5825	3031	2351	1295
HE_FRAG11083.1031-3303|SPU_020864	1341	982	1454	857	1273	363	29	111	105
HE_COMP230301_C1_SEQ3.0-1449|SPU_007492	5693	2460	2288	554	395	347	2178	3671	2100
HE_CONTIG4316|SPU_025413	7712	8030	9544	8399	15340	9407	3355	3297	2523
HE_CONTIG4320|SPU_011279	1704	3843	5442	8229	9237	5853	134	1182	957
HE_COMP241573_C2_SEQ1.23-56|UNKNOWN	1	0	0	2	1	0	0	0	0
HE_FRAG12375.527-2102|SPU_025426	1549	1463	1422	1665	2369	2383	171	366	464
HE_COMP243947_C1_SEQ2.26-1434|SPU_020409	794	1194	1461	1098	1747	1524	26	94	132
HE_COMP231049_C1_SEQ3.0-558|UNKNOWN	31	62	72	461	541	531	84	68	62
HE_COMP242706_C3_SEQ1.0-1383|SPU_000178	1922	2410	3163	2060	2316	1001	25	184	242
HE_COMP235744_C0_SEQ12.114-156|UNKNOWN	17	13	10	0	0	0	0	1	1
HE_CONTIG4388|SPU_008329	6583	7346	7861	4821	6669	5474	390	1053	1192
HE_FRAG21524.0-6197|SPU_027489	6051	5460	6688	5047	7043	5606	421	1256	1327
HE_FRAG9473.75-1280|SPU_012517	683	486	425	380	729	484	36	99	133
HE_FRAG12316.23-1788|SPU_013869	607	1301	1858	252	270	264	64	148	154
HE_CONTIG256|UNKNOWN	228	423	746	83	301	148	198	385	102
HE_CONTIG4539|SPU_013966	789	1263	2132	2448	3640	1576	24	266	161
HE_FRAG10395.30-969|SPU_001718	2668	1553	2282	2916	4622	1779	427	418	276
HE_FRAG5508.0-1026|SPU_025115	1557	1249	1436	1593	1129	1743	226	359	225
HE_FRAG2091.837-1719|SPU_011892	1147	1800	941	1159	2928	868	160	400	201
HE_COMP229675_C0_SEQ1.3-1114|SPU_008365	1273	755	921	3128	3233	2300	199	254	198
HE_COMP220198_C0_SEQ1.0-395|SPU_024592	3	7	10	277	120	98	28	51	43
HE_CONTIG4177|SPU_022035	3089	2782	4002	4516	5639	6965	803	1005	1200
HE_FRAG20588.103-148|UNKNOWN	0	0	1	0	0	1	1	0	1
HE_COMP247513_C0_SEQ1.0-426|UNKNOWN	732	938	1281	1461	1638	1010	126	109	278
HE_COMP241621_C10_SEQ6.0-1071|SPU_027778	3159	5721	6948	6594	6702	2504	120	630	406
HE_COMP223629_C1_SEQ1.37-91|UNKNOWN	0	0	0	0	0	0	0	1	1
HE_COMP224174_C0_SEQ1.231-645|SPU_005392	83	36	58	149	170	185	35	13	41
HE_FRAG11640.483-1227|UNKNOWN	893	1372	1699	2978	4499	1955	43	278	249
HE_CONTIG4538|SPU_000660	5448	1850	2659	1022	1291	1453	1252	967	896
HE_COMP241002_C2_SEQ1.0-2640|SPU_005408	1455	2753	3544	1511	2988	1820	93	636	545
HE_CONTIG5208|SPU_022508	169	211	170	1632	1275	863	93	149	344
HE_FRAG3269.4188-4395|SPU_004264	9	14	19	4	1	3	5	1	6
HE_CONTIG1334|SPU_004099	43	92	90	16	47	34	7	23	29
HE_COMP242429_C5_SEQ1.0-932|SPU_001164	1143	1343	2695	2496	2607	2653	169	397	345
HE_CONTIG1924|SPU_018193	2839	5507	8396	4874	6354	4300	1936	1697	1292
HE_COMP243840_C0_SEQ2.0-1362|SPU_026982	38557	18834	21484	38726	26150	31547	28338	16693	14237
HE_CONTIG4507|SPU_023764	2396	2145	2296	1311	2314	1231	363	1167	889
HE_COMP243161_C3_SEQ1.0-2775|SPU_018807	523	935	1562	799	1688	777	34	223	157
HE_COMP239190_C1_SEQ1.118-163|UNKNOWN	4	7	14	4	2	2	0	3	2
HE_CONTIG3443|SPU_002132	85	99	215	244	320	88	1	39	22
HE_CONTIG375|SPU_001477	1103	1364	2143	2730	3164	1381	36	231	133
HE_COMP223153_C4_SEQ1.27-177|UNKNOWN	1	6	6	2	6	2	2	1	0
HE_FRAG15860.0-1800|SPU_025893	1178	1942	2321	3790	5244	2939	113	570	818
HE_COMP239977_C1_SEQ3.0-1479|SPU_013316	413	628	949	1097	1585	674	46	129	149
HE_COMP235729_C9_SEQ1.570-2478|SPU_008995	220	562	785	361	606	464	25	101	138
HE_COMP211817_C1_SEQ1.141-288|SPU_011123	1	6	9	7	14	7	1	0	0
HE_COMP185165_C0_SEQ1.0-152|UNKNOWN	5	13	5	59	89	89	7	2	1
HE_COMP240644_C5_SEQ1.1-1157|SPU_028545	580	619	817	969	1025	902	18	93	83
HE_CONTIG506|SPU_005856	3199	3840	5259	4731	7164	4498	641	1267	988
HE_CONTIG1832|SPU_022142	2920	2857	3397	5637	7318	7177	316	627	887
HE_CONTIG3262|SPU_022594	436	186	260	255	482	286	95	80	70
HE_FRAG6440.0-3354|SPU_001786	4810	3262	5309	3120	5408	3962	579	1633	1146
HE_COMP214324_C0_SEQ1.0-492|SPU_007793	140	101	69	7548	3310	3782	396	406	278
HE_FRAG1327.0-42|UNKNOWN	0	1	0	0	0	0	0	0	0
HE_FRAG4807.78-2127|SPU_025963	1406	1093	1429	1513	1225	807	64	221	195
HE_CONTIG166|SPU_003989	8298	6896	9154	7306	9603	5634	258	1097	1039
HE_FRAG1236.74-116|UNKNOWN	4	4	9	6	9	5	2	0	2
HE_FRAG14642.51-345|SPU_024803	221	96	163	167	221	197	19	38	38
HE_COMP241563_C2_SEQ1.0-1508|SPU_007675	10420	11665	13966	19446	21558	15070	445	1519	878
HE_CONTIG590|SPU_016147	114	260	347	200	1619	424	17	115	89
HE_COMP242890_C7_SEQ1.51-342|UNKNOWN	38	95	164	10	15	11	17	19	7
HE_FRAG8255.0-717|SPU_023523	1669	1811	2322	894	1140	1193	98	203	188
HE_COMP232799_C6_SEQ3.286-322|UNKNOWN	1	1	1	0	2	2	0	0	1
HE_CONTIG868|SPU_020136	1979	2300	3027	4073	2943	4180	313	532	455
HE_FRAG5168.1895-2366|SPU_028354	494	646	786	678	1259	768	36	158	139
HE_FRAG1146.71-3288|SPU_008095	816	655	1074	477	1843	745	77	182	203
HE_CONTIG4573|SPU_011252	103	12	8	16	244	16	1	3	2
HE_CONTIG3207|SPU_002465	5228	7943	7538	7122	8754	8837	726	1259	2302
HE_FRAG15827.6-915|SPU_002882	1588	1935	2634	929	1530	907	85	383	327
HE_CONTIG3317|SPU_026073	1150	1943	3053	1843	2671	1035	64	486	542
HE_FRAG6960.77-125|UNKNOWN	114	109	123	436	253	269	53	48	65
HE_CONTIG4852|SPU_012116	905	1134	1272	1329	1575	1417	113	345	383
HE_FRAG12633.0-1029|SPU_009338	1293	866	1914	3429	4485	2926	304	523	423
HE_FRAG1236.165-204|UNKNOWN	5	4	4	0	3	2	1	1	0
HE_FRAG20209.75-2601|SPU_010722	8650	8642	11898	7916	9393	7752	2283	2618	2722
HE_CONTIG1558|SPU_004916	23	18	20	50	75	67	1	6	9
HE_CONTIG222|UNKNOWN	4079	3114	2741	8887	3502	10688	1067	575	828
HE_FRAG13942.33-4131|SPU_027013	1669	1162	1480	1956	2714	1905	219	319	374
HE_FRAG3033.0-489|SPU_008715	113	328	400	796	517	839	21	45	67
HE_CONTIG3141|SPU_023787	111	133	191	14	31	5	8	12	12
HE_CONTIG5116|SPU_012003	27	87	70	5	16	16	2	9	27
HE_FRAG20334.0-2385|SPU_010010	2558	1558	1810	625	728	753	157	293	248
HE_COMP235555_C13_SEQ1.13-52|UNKNOWN	0	0	0	1	0	0	0	0	0
HE_CONTIG144|UNKNOWN	9	19	31	20	33	11	1	3	7
HE_FRAG22219.150-963|SPU_000641	1069	577	781	2241	2734	2332	170	186	357
HE_COMP236801_C1_SEQ2.26-112|UNKNOWN	2241	2616	2708	2134	3129	2196	433	511	625
HE_CONTIG5016|SPU_021164	58	103	180	180	142	46	0	5	13
HE_COMP214987_C1_SEQ1.1-41|UNKNOWN	2	2	1	2	0	0	1	0	0
HE_CONTIG1622|UNKNOWN	430	397	375	241	286	233	45	14	17
HE_CONTIG2104|UNKNOWN	20	5	5	10	6	9	1	5	2
HE_FRAG794.0-480|SPU_005599	1227	708	947	406	438	466	133	134	113
HE_CONTIG821|SPU_023848	605	947	1175	378	1096	305	16	139	90
HE_CONTIG2536|SPU_022981	77	76	103	22	30	55	24	30	21
HE_COMP239744_C1_SEQ1.6-486|SPU_023529	3056	3517	5199	3641	5362	2709	175	858	690
HE_FRAG22658.69-2433|SPU_020342	7793	7454	8762	3161	5454	2548	92	585	658
HE_FRAG7482.0-1386|SPU_007069	643	354	857	2132	1362	2277	285	363	561
HE_COMP236912_C6_SEQ9.2-34|UNKNOWN	0	1	0	0	0	1	0	0	0
HE_COMP239901_C4_SEQ15.0-42|UNKNOWN	16	17	13	7	6	5	0	1	4
HE_COMP233164_C0_SEQ1.51-1266|SPU_020226	1324	1272	1604	1937	1601	1586	150	279	226
HE_FRAG1796.0-552|SPU_016415	2906	2214	2785	3674	4027	4600	1004	465	384
HE_COMP243765_C0_SEQ5.211-250|UNKNOWN	0	1	2	2	1	0	0	0	0
HE_FRAG8357.138-1100|SPU_024655	2024	1710	2208	821	716	955	484	386	653
HE_COMP238034_C0_SEQ3.0-42|UNKNOWN	0	1	1	1	2	2	0	0	0
HE_CONTIG1158|UNKNOWN	106	123	121	82	93	78	19	33	11
HE_COMP233293_C1_SEQ2.87-1605|SPU_019896	1245	1610	1068	1435	2352	1022	224	412	362
HE_FRAG15651.0-2342|SPU_014368	2123	1699	2062	2163	2114	1316	84	272	283
HE_CONTIG4784|SPU_022129	667	982	1448	387	779	637	30	146	127
HE_COMP232574_C0_SEQ1.0-99|UNKNOWN	3745	2639	3217	5249	3530	5069	1922	1180	1118
HE_CONTIG806|UNKNOWN	183	301	200	20	24	16	6	44	37
HE_FRAG11084.210-825|SPU_018004	2008	998	1335	3215	2268	2882	489	437	298
HE_FRAG8517.2-1016|SPU_007234	6379	4541	6060	11704	8930	10525	682	810	606
HE_COMP246484_C4_SEQ1.723-4611|SPU_018556	8931	3285	4715	5457	7020	6071	694	957	1294
HE_CONTIG1581|SPU_001612	656	348	408	499	620	371	49	66	55
HE_CONTIG2431|SPU_015399	3074	1547	2636	4278	3567	4581	361	611	464
HE_FRAG2009.24-735|SPU_009798	1119	821	1041	357	555	687	340	350	536
HE_FRAG1941.0-846|SPU_027369	599	628	722	1419	1710	1398	48	59	110
HE_CONTIG3467|SPU_026679	1561	1185	2073	1763	2409	2514	197	760	1215
HE_CONTIG454|UNKNOWN	145	123	131	27	23	19	20	25	15
HE_COMP246926_C1_SEQ1.0-1104|SPU_005979	6000	6139	8251	5600	9185	4254	195	840	1054
HE_CONTIG2387|SPU_027555	1279	277	419	35	94	67	99	57	106
HE_FRAG6508.39-1358|SPU_019378	7289	10366	12247	5537	12178	8294	1488	5019	4132
HE_COMP236012_C8_SEQ3.0-2082|SPU_005096	15227	11868	20389	28364	17732	25930	2282	3324	2572
HE_CONTIG1218|SPU_008890	2579	1109	1307	1094	856	1274	602	349	434
HE_CONTIG426|SPU_008043	2396	2067	2807	2581	3947	3307	157	608	460
HE_CONTIG4731|SPU_004278	17	9	22	59	107	20	1	9	6
HE_FRAG17047.12-72|UNKNOWN	31	24	32	45	59	28	4	13	17
HE_FRAG19164.81-1293|SPU_007210	970	746	1181	1207	1571	1352	177	207	279
HE_FRAG20800.69-207|SPU_027277	859	901	1173	923	1554	854	202	166	121
HE_CONTIG2700|SPU_027419	4783	2575	2236	3834	2882	3537	2222	1798	1274
HE_COMP221922_C1_SEQ2.0-312|SPU_023808	1	5	6	171	158	148	9	27	18
HE_FRAG16567.69-1143|SPU_013711	256	203	285	2782	2294	2595	182	219	348
HE_COMP230767_C0_SEQ1.0-1704|SPU_013763	1420	1059	1243	1074	852	816	280	270	286
HE_CONTIG2153|SPU_025766	921	727	1839	754	887	570	104	435	369
HE_COMP236340_C1_SEQ5.0-2301|SPU_012051	2483	1625	2561	2098	3063	1433	77	420	188
HE_FRAG12726.2-4721|SPU_014248	2202	2214	3537	2968	5332	3008	416	434	545
HE_COMP242265_C11_SEQ1.3-1152|SPU_007519	183	221	260	659	507	402	103	97	64
HE_FRAG8021.206-1295|SPU_004965	164	363	604	496	637	694	124	163	95
HE_FRAG19396.18-1275|SPU_015472	3992	2645	3246	1994	2514	1576	413	487	437
HE_COMP235068_C4_SEQ1.0-465|SPU_013052	66681	41770	41199	109299	83118	102193	53826	37401	33045
HE_FRAG12669.2972-5451|SPU_010116	1080	1509	2111	3435	4028	2762	140	446	503
HE_CONTIG3649|SPU_023336	1459	2530	3835	1807	3006	2367	109	661	590
HE_COMP237379_C1_SEQ2.82-121|UNKNOWN	18	11	14	6	4	3	3	1	4
HE_CONTIG3731|SPU_020100	2371	2197	2861	7730	6565	6799	3220	2341	2632
HE_FRAG7799.108-2472|SPU_008024	2607	2270	3123	2874	3544	2330	109	487	263
HE_CONTIG4597|UNKNOWN	108763	122253	107666	164654	78711	125814	48614	20916	26956
HE_FRAG327.2-860|SPU_018921	557	972	1239	1069	1557	935	173	280	195
HE_FRAG5434.42-1494|SPU_005097	2129	1343	2314	981	1640	1052	346	756	877
HE_CONTIG342|SPU_017131	15	11	26	12	34	22	4	5	3
HE_FRAG7265.117-2304|SPU_012690	476	777	1129	361	830	391	26	193	172
HE_CONTIG4074|UNKNOWN	815	975	1217	990	1090	1050	134	223	242
HE_CONTIG4469|UNKNOWN	7	13	9	40	76	67	1	0	2
HE_COMP235880_C1_SEQ1.150-255|UNKNOWN	3	4	10	6	7	5	0	5	0
HE_COMP241947_C2_SEQ6.0-1487|SPU_004517	619	853	1087	670	918	596	25	157	182
HE_FRAG11398.205-1350|UNKNOWN	1445	939	997	1514	2281	1324	155	192	187
HE_FRAG10461.57-1784|SPU_003923	298	330	468	302	649	534	42	78	167
HE_FRAG1707.51-939|SPU_022598	568	1313	1852	3520	4800	2810	40	97	81
HE_CONTIG1996|SPU_011214	478	427	698	1156	1134	925	112	114	83
HE_CONTIG3661|SPU_008701	1512	2465	2751	4593	4955	4011	564	660	623
HE_COMP238535_C2_SEQ1.0-1524|SPU_022659	1553	852	1116	285	869	362	94	243	317
HE_FRAG7562.348-495|SPU_025069	4	23	40	1	1	2	0	3	3
HE_COMP234714_C4_SEQ1.264-1563|SPU_024635	389	841	1289	286	429	228	27	160	102
HE_COMP238859_C9_SEQ1.0-600|SPU_026627	20	38	72	12	31	11	3	3	4
HE_CONTIG4939|SPU_023324	30758	20444	23195	17794	20196	19703	6041	5512	6689
HE_COMP246936_C12_SEQ1.171-510|UNKNOWN	6	4	35	1	2	0	0	0	0
HE_CONTIG2157|SPU_024925	638	269	244	70	56	67	6	8	15
HE_COMP231588_C2_SEQ5.90-120|UNKNOWN	0	0	0	0	1	0	0	0	0
HE_COMP215986_C1_SEQ1.0-213|SPU_021163	1	5	5	0	3	2	1	1	1
HE_FRAG6823.51-1983|SPU_000477	1033	2356	2823	1510	5313	1657	121	667	1333
HE_CONTIG4236|UNKNOWN	2164	639	650	161	253	251	216	263	72
HE_FRAG10324.394-490|UNKNOWN	5	2	4	31	75	43	0	2	2
HE_CONTIG1225|UNKNOWN	5	6	12	9	6	11	1	1	2
HE_FRAG16829.0-1110|SPU_015328	1051	1340	1662	1775	2226	1941	199	238	264
HE_CONTIG2145|SPU_020442	715	2342	2910	765	1242	493	25	208	139
HE_COMP239764_C1_SEQ1.93-288|UNKNOWN	52018	52039	61654	6535	2648	2874	24808	13103	13437
HE_COMP232799_C6_SEQ2.47-363|UNKNOWN	70	95	68	121	134	87	17	18	38
HE_COMP230974_C7_SEQ1.1029-1341|SPU_019368	26	12	45	10	10	16	1	0	1
HE_COMP244566_C2_SEQ1.0-2028|SPU_001446	3051	3066	4117	2811	4308	3601	128	609	681
HE_COMP231534_C1_SEQ18.792-2484|SPU_026510	384	536	812	228	368	265	21	88	64
HE_FRAG9623.0-831|SPU_017167	336	362	505	184	300	197	32	62	83
HE_CONTIG2535|SPU_000183	533	862	1397	2158	3370	1876	30	288	344
HE_FRAG22923.0-13583|SPU_027356	9669	14425	20191	16838	39704	35624	1722	6021	6223
HE_COMP240418_C2_SEQ1.0-900|UNKNOWN	2616	1675	2069	2921	2596	3293	687	672	1227
HE_FRAG13360.312-1512|SPU_020548	117	101	310	71	124	73	24	89	51
HE_COMP245103_C4_SEQ5.106-157|UNKNOWN	213	200	184	346	393	337	66	69	82
HE_COMP240150_C2_SEQ1.0-402|SPU_025925	34	56	64	1366	854	1055	199	112	83
HE_COMP236994_C0_SEQ1.321-606|UNKNOWN	51	109	182	41	29	75	3	5	21
HE_FRAG2039.246-432|SPU_010227	248	97	123	22	75	102	55	103	142
HE_COMP235289_C0_SEQ7.114-150|UNKNOWN	0	0	0	0	0	0	0	0	0
HE_COMP244100_C7_SEQ1.3-816|SPU_007831	389	127	152	200	199	163	7	8	9
HE_COMP234458_C3_SEQ1.0-303|SPU_013114	3	1	5	14	62	22	1	10	14
HE_CONTIG3032|UNKNOWN	91	66	79	65	68	75	6	10	12
HE_FRAG20067.27-5082|SPU_019777	8758	9352	10524	2844	4897	3848	258	827	1502
HE_FRAG617.2-1842|SPU_020181	826	1469	2100	2520	3514	2655	33	251	144
HE_CONTIG1571|SPU_011700	306	199	327	1351	1588	616	34	105	144
HE_COMP247044_C0_SEQ3.0-681|SPU_020987	17175	7353	10407	12448	17381	5156	369	1140	710
HE_FRAG16635.0-1029|SPU_002966	332	424	812	393	501	405	33	102	104
HE_COMP235532_C1_SEQ1.387-1611|SPU_007966	1893	1637	2152	2126	1977	1687	44	295	298
HE_FRAG17777.2-1870|SPU_009070	4118	4749	7746	9016	5935	5340	360	777	510
HE_FRAG9808.741-987|UNKNOWN	72	55	56	13	18	14	20	29	19
HE_FRAG11261.0-756|SPU_022002	201	180	351	198	371	127	23	64	36
HE_FRAG9995.3-2484|SPU_021903	2104	1505	2220	3511	3782	2348	176	570	414
HE_FRAG21563.0-777|SPU_023334	18159	9719	14159	14500	38058	21009	8484	7100	3643
HE_COMP240011_C5_SEQ11.234-420|UNKNOWN	94	217	267	567	490	97	4	30	73
HE_COMP232594_C2_SEQ1.906-1071|UNKNOWN	40	34	50	2	24	12	44	4	4
HE_FRAG3746.0-149|SPU_018119	65	135	168	93	182	148	3	27	22
HE_FRAG7364.963-2181|SPU_020801	7147	5790	7479	7123	11446	6100	619	2093	1859
HE_COMP245529_C1_SEQ2.13-43|UNKNOWN	321	333	455	681	574	515	98	116	109
HE_COMP235894_C5_SEQ3.129-405|UNKNOWN	1954	1695	2377	2506	4391	1358	309	604	364
HE_CONTIG4270|SPU_023506	1016	1219	1495	2051	2525	1822	217	266	376
HE_COMP236983_C6_SEQ1.39-1221|SPU_012543	428	706	900	779	1279	821	76	241	465
HE_COMP237508_C1_SEQ1.0-894|SPU_028695	50	46	74	82	90	39	2	11	12
HE_COMP235329_C9_SEQ1.8-41|UNKNOWN	3	3	3	1	3	0	0	0	2
HE_COMP241485_C1_SEQ2.50-92|UNKNOWN	1	0	3	1	4	0	0	0	0
HE_CONTIG3187|SPU_004960	361	539	635	900	1163	723	65	125	157
HE_CONTIG569|SPU_013761	28	72	89	23	43	56	6	39	22
HE_COMP225157_C0_SEQ1.54-954|SPU_024713	137	137	287	480	845	830	20	94	39
HE_CONTIG4542|SPU_005500	66	98	82	12	48	31	72	38	89
HE_COMP244793_C0_SEQ1.0-3818|SPU_028094	509	907	2008	802	1734	695	24	268	233
HE_COMP247063_C0_SEQ1.118-297|SPU_001355	1273	511	1040	2594	3369	1181	111	233	149
HE_CONTIG1464|SPU_023298	356	370	506	211	483	131	14	52	33
HE_COMP231883_C4_SEQ3.24-60|UNKNOWN	4	2	3	1	0	2	0	1	0
HE_CONTIG4992|SPU_008779	1413	632	629	1170	1328	1029	102	208	159
HE_FRAG3177.3-1128|SPU_005693	396	440	654	1109	1480	992	44	168	116
HE_COMP238902_C0_SEQ1.0-504|SPU_021511	1499	1747	2802	3277	2849	2423	338	401	386
HE_FRAG22928.3144-4257|SPU_030223	2656	2782	3146	4381	6582	6354	962	1487	2725
HE_COMP236805_C0_SEQ1.0-1959|SPU_012871	1590	1644	2248	1977	3918	1620	43	316	232
HE_CONTIG267|SPU_000082	145	346	463	60	109	27	5	62	60
HE_COMP235139_C7_SEQ1.3-957|SPU_012317	14163	12218	18793	2042	3288	1943	930	1144	1193
HE_COMP220998_C0_SEQ1.443-833|UNKNOWN	13	14	33	225	61	176	72	68	160
HE_COMP240226_C0_SEQ1.0-786|SPU_014114	1188	1539	1721	1492	2075	1736	210	566	432
HE_CONTIG4497|SPU_008970	786	1213	1907	2419	3078	3930	252	705	529
HE_CONTIG4239|SPU_013794	371	251	333	527	715	528	59	85	62
HE_FRAG9965.153-2252|SPU_026358	2447	2509	3124	820	1058	852	165	732	449
HE_COMP234632_C7_SEQ1.2-53|UNKNOWN	11	2	11	9	9	12	0	2	4
HE_FRAG410.0-1683|SPU_006161	759	612	738	1015	2016	1510	100	92	112
HE_COMP234648_C1_SEQ1.0-261|SPU_005236	504	465	822	592	455	555	73	105	59
HE_FRAG2632.2271-2388|UNKNOWN	28	21	19	8	2	4	17	8	6
HE_FRAG2549.186-708|SPU_015458	92	24	80	7	6	8	5	2	5
HE_FRAG16858.260-2508|SPU_003979	2071	1448	1973	1301	1223	1323	142	238	375
HE_CONTIG1589|SPU_018413	608	825	1105	2203	2717	1923	82	326	365
HE_FRAG7778.121-993|SPU_017032	1811	2128	3099	7244	10366	7185	523	1397	969
HE_FRAG7917.0-1770|SPU_026616	578	547	813	448	729	522	37	164	133
HE_FRAG16606.405-4437|SPU_017452	489	806	996	1498	2698	1171	21	204	185
HE_CONTIG4237|SPU_000447	2653	1637	2610	4477	3704	3550	1100	1042	764
HE_COMP237624_C4_SEQ1.189-573|SPU_005195	32	21	42	19	23	21	4	8	7
