GENE	he	he+N	ht	ht+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
HE_FRAG12670.153-966|SPU_010117	31	4	17	10	1	0	4	1
HE_CONTIG1054|SPU_011478	0	0	0	0	0	0	1	0
HE_COMP232671_C8_SEQ1.99-276|SPU_025983	12	0	14	0	0	0	7	0
HE_CONTIG3392|UNKNOWN	127	0	39	7	4	0	24	11
HE_COMP234156_C5_SEQ1.40-681|SPU_009140	104	12	74	0	0	0	54	0
HE_CONTIG1586|UNKNOWN	0	0	0	0	0	0	4	0
HE_COMP240655_C0_SEQ4.198-549|SPU_014108	118	0	27	7	0	0	1	0
HE_FRAG4463.0-969|SPU_024460	900	453	269	10	15	0	101	144
HE_COMP234325_C4_SEQ1.36-168|SPU_023844	0	0	0	0	0	0	3	0
HE_CONTIG2480|SPU_000572	251	19	145	7	30	4	45	4
HE_FRAG5054.13-3284|SPU_000316	25	0	47	0	0	0	167	0
HE_COMP245719_C1_SEQ1.2-5147|SPU_004821	3016	407	4460	189	843	110	560	96
HE_CONTIG1641|SPU_002012	2520	655	1839	3	444	92	12	153
HE_COMP230383_C4_SEQ1.30-924|UNKNOWN	0	0	0	0	0	0	43	0
HE_COMP173919_C0_SEQ1.131-275|UNKNOWN	7903	12	6137	3901	5	0	40	17
HE_COMP245460_C0_SEQ1.0-1092|SPU_016886	68	33	86	11	43	3	31	13
HE_FRAG5646.2-1973|UNKNOWN	34	0	148	6	8	0	11	0
HE_COMP217682_C0_SEQ1.0-489|SPU_014800	33181	653	34248	8240	11295	13478	1921	535
HE_COMP221725_C1_SEQ1.33-180|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP241586_C0_SEQ1.0-4242|SPU_005255	1181	69	780	13	97	0	91	41
HE_CONTIG3509|SPU_030235	2037	705	1831	326	344	92	721	540
HE_FRAG3366.0-1067|SPU_004260	10	0	0	0	12	0	38	0
HE_CONTIG2488|SPU_027910	28	1	121	0	3	0	17	8
HE_CONTIG2769|SPU_005271	79	4	60	0	7	0	13	0
HE_CONTIG3295|SPU_016177	0	0	0	0	0	0	1	0
HE_FRAG8848.2-1383|SPU_011994	140	12	139	8	0	0	27	0
HE_COMP231696_C19_SEQ1.234-420|SPU_024249	0	0	0	0	0	0	1	0
HE_CONTIG4044|SPU_024921	44	0	36	0	4	0	43	32
HE_CONTIG1470|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP244861_C2_SEQ1.0-1124|SPU_010316	160	69	163	25	8	0	47	1
HE_FRAG10374.0-762|SPU_016224	0	0	0	0	0	0	53	0
HE_COMP239289_C1_SEQ1.0-1500|SPU_028312	110	0	205	0	42	0	36	0
HE_CONTIG211|SPU_016352	9	0	10	0	0	0	16	0
HE_CONTIG5126|SPU_011365	79	0	66	0	0	0	14	0
HE_CONTIG5051|SPU_013874	327	6	178	7	0	0	12	0
HE_FRAG4290.306-540|SPU_016427	0	0	0	0	0	0	18	0
HE_COMP232974_C6_SEQ1.0-1242|UNKNOWN	11	0	7	0	0	0	68	0
HE_COMP241108_C1_SEQ1.0-1248|SPU_016198	1416	208	1188	22	0	0	552	46
HE_FRAG3562.395-440|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG3949.165-4512|SPU_024896	139	4	140	13	33	0	111	1
HE_COMP240459_C1_SEQ1.40-181|UNKNOWN	2	0	3	1	0	0	1	16
HE_COMP244836_C2_SEQ4.135-2046|SPU_023572	168	27	78	4	2	0	45	8
HE_COMP220363_C2_SEQ1.0-342|SPU_016433	0	0	0	0	0	0	1	0
HE_COMP231142_C0_SEQ1.0-1641|SPU_011358	220	63	374	30	9	0	35	10
HE_COMP237426_C7_SEQ4.663-840|UNKNOWN	34	0	34	1	0	0	6	12
HE_FRAG15898.0-573|SPU_019494	817	136	707	187	267	12	141	33
HE_CONTIG2368|SPU_018517	33	1	25	0	0	0	8	6
HE_COMP237114_C8_SEQ1.0-1296|SPU_012491	352	0	187	14	26	0	51	2
HE_COMP238687_C0_SEQ2.52-924|SPU_017542	2	0	18	0	2	0	36	0
HE_FRAG10908.0-785|SPU_018844	33	17	28	4	0	0	12	5
HE_FRAG12998.1-969|SPU_017439	57	13	37	0	0	0	2	0
HE_COMP205371_C2_SEQ1.12-120|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP226323_C0_SEQ1.60-336|SPU_021899	14	1	537	2	0	0	3	20
HE_COMP229961_C3_SEQ1.0-1689|SPU_000255	1	0	3	0	0	0	99	0
HE_CONTIG2233|SPU_014493	302	26	268	0	20	0	87	0
HE_CONTIG1945|SPU_000082	98	132	4	0	0	0	8	95
HE_COMP232939_C1_SEQ3.39-81|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP205303_C0_SEQ1.18-111|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG750|SPU_010664	69	21	75	0	22	0	255	7
HE_FRAG5013.60-6102|SPU_018549	0	0	0	0	0	0	258	0
HE_CONTIG1732|SPU_011283	539	0	784	6	0	0	118	1
HE_FRAG9206.0-2745|SPU_021684	822	57	764	14	33	0	63	6
HE_FRAG1078.24-1425|SPU_005304	24	4	19	0	8	0	44	0
HE_FRAG9107.87-455|SPU_015467	90	0	96	0	48	0	19	0
HE_COMP237611_C4_SEQ1.264-882|SPU_024278	47	0	182	1	1	0	17	0
HE_CONTIG2585|SPU_002256	1390	123	1726	0	4	0	121	1
HE_FRAG17499.230-2157|SPU_018085	5952	967	4850	105	565	39	1247	173
HE_CONTIG26|UNKNOWN	781	7	386	68	146	2	159	34
HE_FRAG19990.377-2892|SPU_011257	1387	245	2358	204	1	0	617	540
HE_CONTIG4918|SPU_000755	49	3	54	4	3	0	2	0
HE_CONTIG2554|SPU_011355	676	145	475	213	51	17	130	57
HE_CONTIG4224|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP236854_C6_SEQ2.21-81|UNKNOWN	0	0	0	0	372	1473	0	0
HE_CONTIG3754|SPU_018204	1643	98	3448	9	20	0	594	117
HE_FRAG21268.106-142|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP221047_C4_SEQ1.3-771|UNKNOWN	0	0	0	0	0	0	15	0
HE_CONTIG4067|SPU_011863	0	0	0	0	0	0	6	0
HE_COMP240549_C2_SEQ1.41-86|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG3138.285-1776|SPU_019348	96	0	13	0	4	0	31	0
HE_COMP245160_C2_SEQ1.228-291|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG333.258-633|SPU_004550	7	0	15	0	1	0	16	0
HE_COMP245869_C0_SEQ2.32-1142|SPU_000536	0	0	0	0	0	0	7	0
HE_CONTIG249|SPU_004116	3482	1948	2115	1122	36	39	946	2864
HE_COMP245398_C0_SEQ8.6-735|SPU_014685	16	1	10	0	29	0	13	7
HE_COMP237975_C0_SEQ1.267-701|SPU_006392	0	0	0	0	0	0	13	0
HE_COMP244569_C9_SEQ1.121-151|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG6662.15-411|SPU_025548	19	0	1662	26	0	0	71	496
HE_FRAG15210.15-54|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP232567_C13_SEQ1.0-630|SPU_027841	50	0	238	0	0	0	7	0
HE_CONTIG4905|SPU_022382	6	0	0	0	0	0	2	0
HE_FRAG14786.30-1407|SPU_022683	98	0	151	0	37	1	5	0
HE_FRAG4359.938-1106|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP246260_C1_SEQ7.738-1140|SPU_026239	48	6	35	0	2	0	12	0
HE_CONTIG5070|SPU_000638	42	7	68	1	0	0	11	20
HE_FRAG3937.0-1077|SPU_024793	0	0	0	0	0	0	5	0
HE_COMP247171_C11_SEQ1.21-60|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP233197_C5_SEQ7.255-291|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP202601_C0_SEQ1.96-284|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG12115.0-2100|SPU_009558	121	63	200	16	4	0	31	51
HE_FRAG10772.30-3735|SPU_015305	188	21	233	18	11	0	45	1
HE_CONTIG872|SPU_006509	228	62	339	18	19	5	34	15
HE_CONTIG2010|SPU_011183	0	0	0	0	0	0	8	0
HE_COMP244940_C9_SEQ1.0-549|SPU_018330	140	11	176	19	38	2	2	0
HE_FRAG3222.2739-2783|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG19169.0-321|SPU_019169	174	24	154	111	0	0	1	0
HE_CONTIG4416|SPU_024605	834	298	910	112	21	4	307	122
HE_FRAG17828.2-370|UNKNOWN	0	0	0	0	0	0	13	0
HE_COMP235909_C1_SEQ1.477-1740|SPU_022841	0	0	0	0	0	0	47	0
HE_CONTIG532|SPU_028601	0	0	0	0	0	0	2	0
HE_FRAG15573.14-3206|SPU_007261	30	5	120	3	4	0	40	4
HE_COMP246164_C4_SEQ2.28-69|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG14900.1925-2234|SPU_025615	72	0	105	32	0	0	48	7
HE_FRAG3590.3-1434|SPU_026639	166	9	69	4	0	0	15	0
HE_CONTIG1471|SPU_008553	2786	291	2882	210	0	0	421	2
HE_FRAG3653.0-3288|SPU_007023	281	33	229	9	23	4	38	0
HE_FRAG20862.0-1170|SPU_008916	131	19	168	0	24	5	2	2
HE_FRAG5155.627-738|SPU_025457	0	0	0	0	0	0	0	0
HE_COMP234175_C0_SEQ1.0-1233|SPU_026079	12	0	35	0	11	0	56	0
HE_FRAG22654.0-4187|SPU_013715	1314	297	1647	11	93	13	338	51
HE_CONTIG2550|SPU_001596	6994	4	4843	663	0	0	670	3
HE_COMP238029_C6_SEQ2.141-2256|SPU_012933	124	10	76	0	0	0	24	2
HE_CONTIG3717|SPU_007277	87	1	71	0	0	0	1	0
HE_CONTIG1546|SPU_028934	30	8	42	1	10	0	41	32
HE_COMP243001_C0_SEQ3.0-2193|SPU_008218	39	0	22	0	30	0	88	0
HE_FRAG5758.45-1050|SPU_027703	222	16	440	30	4	3	60	69
HE_CONTIG259|SPU_016030	0	0	0	0	0	0	14	0
HE_FRAG11562.0-1020|SPU_013919	93	11	327	32	1	0	29	0
HE_FRAG9545.1284-1482|SPU_012102	0	0	0	0	0	0	4	0
HE_CONTIG1533|UNKNOWN	51	38	83	1	6	1	5	21
HE_FRAG5965.30-1743|SPU_016382	96	8	15	0	3	4	59	19
HE_COMP231037_C2_SEQ1.2-381|SPU_012772	44	0	12	0	1	0	1	0
HE_COMP232550_C12_SEQ1.2-2789|SPU_019959	0	0	0	0	0	0	125	0
HE_FRAG19587.2-2174|SPU_026331	384	109	651	74	85	6	171	88
HE_COMP233383_C6_SEQ1.68-116|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP160330_C0_SEQ1.2-67|UNKNOWN	3	0	0	0	0	0	0	11
HE_COMP236957_C0_SEQ1.6-410|SPU_021196	0	0	0	0	0	0	12	0
HE_COMP231460_C5_SEQ1.0-731|SPU_024362	1	0	9	0	0	0	27	0
HE_CONTIG1329|SPU_017427	36	0	37	0	28	0	22	0
HE_CONTIG5009|SPU_015088	256	0	153	0	0	0	51	0
HE_COMP241895_C1_SEQ1.0-2493|SPU_019031	419	41	413	4	134	0	105	3
HE_COMP236779_C2_SEQ2.44-86|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP231362_C1_SEQ1.37-449|SPU_008440	302	0	460	0	213	0	13	0
HE_CONTIG1356|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP243847_C6_SEQ1.1274-1526|UNKNOWN	0	0	0	0	0	0	7	0
HE_COMP8590_C0_SEQ1.90-270|UNKNOWN	6300	80	26	1	0	0	62	40
HE_COMP239766_C1_SEQ1.1-4032|SPU_010168	268	24	131	1	20	0	41	2
HE_COMP246749_C0_SEQ1.11-205|UNKNOWN	803	0	4	0	5795	5	485	4067
HE_CONTIG2077|SPU_023272	33	2	40	2	1	0	49	1
HE_CONTIG4833|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG15121.150-739|SPU_028827	79	15	133	35	0	0	24	4
HE_FRAG11037.123-186|UNKNOWN	1	47	0	4	35	144	0	35
HE_CONTIG2250|UNKNOWN	27	0	3	0	0	0	2	0
HE_COMP242701_C1_SEQ1.3-6927|SPU_012948	20	0	3	0	1	0	330	0
HE_COMP236279_C4_SEQ1.0-198|SPU_002315	0	0	0	0	0	0	162	0
HE_CONTIG4130|SPU_017641	1662	189	4149	2	274	12	239	40
HE_COMP244257_C0_SEQ9.0-1170|SPU_018205	573	68	993	0	8	0	103	0
HE_CONTIG2311|SPU_018518	73	7	15	0	7	0	54	2
HE_COMP236989_C7_SEQ1.144-264|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP230808_C2_SEQ1.57-1326|SPU_021726	473	23	458	67	23	0	92	7
HE_CONTIG4203|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP226224_C3_SEQ1.0-765|SPU_027308	19	0	9	0	0	0	23	0
HE_FRAG6826.2-2096|SPU_016482	524	104	1683	12	55	10	188	36
HE_FRAG5515.0-717|SPU_022502	133	34	189	17	11	12	36	2
HE_COMP227855_C6_SEQ1.246-444|SPU_000186	0	0	0	0	0	0	5	0
HE_FRAG12340.66-1623|SPU_016957	123	28	72	6	2	0	28	11
HE_COMP239885_C4_SEQ1.0-1977|SPU_006548	90	4	114	6	0	0	13	12
HE_FRAG14801.0-1212|SPU_011736	760	34	186	0	47	0	41	50
HE_COMP245920_C1_SEQ1.0-11412|SPU_022311	370	2	138	11	38	2	340	5
HE_FRAG21607.0-692|SPU_027325	24	19	61	11	14	0	7	26
HE_COMP242161_C0_SEQ1.0-4836|SPU_007773	346	16	329	10	47	0	51	11
HE_CONTIG955|SPU_018472	0	0	0	0	0	0	39	0
HE_FRAG6199.0-3614|SPU_006414	500	19	814	47	5	0	39	21
HE_CONTIG2592|SPU_004445	389	56	251	17	42	17	43	18
HE_FRAG9401.909-1059|UNKNOWN	16	0	1	0	5	0	33	0
HE_COMP229093_C12_SEQ2.45-285|SPU_017293	0	0	0	0	0	0	7	0
HE_FRAG12841.4-1872|SPU_005399	135	6	81	0	12	0	2	0
HE_COMP58667_C0_SEQ1.129-327|SPU_005859	0	0	0	0	0	0	2	0
HE_COMP237808_C0_SEQ2.255-753|SPU_015699	0	0	0	0	0	0	5	0
HE_COMP232122_C3_SEQ1.495-603|UNKNOWN	0	0	0	0	0	0	20	0
HE_CONTIG703|UNKNOWN	260	386	20	97	6	2	71	706
HE_COMP229698_C3_SEQ1.0-1659|SPU_002820	0	0	0	0	0	0	63	0
HE_FRAG7132.2097-2265|UNKNOWN	0	0	0	0	0	0	9	0
HE_COMP235283_C0_SEQ1.21-1224|SPU_002389	247	33	237	74	0	0	48	19
HE_FRAG940.546-684|SPU_023556	0	0	0	0	0	0	5	0
HE_FRAG16354.42-2532|SPU_017944	328	48	401	5	31	7	88	29
HE_CONTIG33|SPU_014657	423	44	470	23	0	0	64	16
HE_FRAG10973.0-2166|SPU_007611	397	31	366	17	50	7	89	12
HE_COMP238781_C1_SEQ1.1061-2513|SPU_001762	219	35	213	11	1	0	18	17
HE_CONTIG5216|SPU_008979	968	14	822	43	33	2	137	75
HE_COMP232604_C0_SEQ1.0-1680|SPU_014505	97	24	193	17	11	0	23	30
HE_FRAG7301.0-1634|SPU_004700	3204	338	3346	120	43	0	229	128
HE_COMP230250_C6_SEQ1.2-1058|SPU_006636	38	1	33	0	9	0	14	0
HE_COMP245193_C2_SEQ1.864-1131|SPU_003811	162	2	60	0	42	0	49	38
HE_COMP230616_C1_SEQ2.21-2082|SPU_021120	189	62	269	29	21	0	53	24
HE_FRAG8760.72-804|SPU_009135	173	32	143	0	6	0	13	0
HE_COMP220508_C0_SEQ1.35-230|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG23375.7377-7848|SPU_012382	51	12	64	0	0	0	11	13
HE_CONTIG2811|SPU_005440	75	0	55	0	0	0	27	4
HE_CONTIG3633|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG1170|SPU_009241	138	36	15	6	0	0	8	12
HE_FRAG1852.1-1431|SPU_015981	388	136	308	1	69	0	96	10
HE_FRAG10598.0-2778|SPU_020086	447	85	241	24	2	0	113	40
HE_COMP237324_C3_SEQ1.12-882|SPU_022879	55	0	175	0	6	0	0	0
HE_FRAG9818.0-515|SPU_014002	41	7	21	4	7	1	2	0
HE_COMP237800_C2_SEQ1.96-135|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP235076_C2_SEQ1.813-1011|SPU_017709	0	0	0	0	0	0	2	7
HE_COMP229822_C0_SEQ1.0-558|SPU_003905	27839	46	36106	5803	1050	131	443	18
HE_FRAG9403.417-1587|SPU_007519	24	2	33	0	4	0	11	24
HE_FRAG13519.237-906|SPU_002737	0	0	0	0	0	0	23	0
HE_COMP238173_C5_SEQ1.0-660|SPU_017985	7505	1086	13607	250	16	0	2708	219
HE_FRAG20372.0-163|SPU_011720	0	0	0	0	0	0	6	0
HE_CONTIG897|SPU_005511	1630	218	848	0	184	0	5	1
HE_COMP242108_C0_SEQ1.1733-2675|SPU_024401	2348	266	2767	220	1	0	18	1
HE_FRAG1643.49-2435|SPU_005994	0	0	0	0	0	0	7	0
HE_FRAG227.0-1611|SPU_006513	2597	107	2114	238	266	9	87	58
HE_CONTIG91|SPU_017911	0	0	0	0	0	0	9	0
HE_FRAG5089.0-519|SPU_008272	293	21	93	0	0	0	9	0
HE_FRAG11883.0-644|SPU_024325	21	3	44	0	6	0	2	1
HE_COMP238104_C5_SEQ3.47-89|UNKNOWN	0	0	0	0	0	0	5	0
HE_FRAG7968.180-1908|SPU_005134	500	16	570	11	5	0	56	7
HE_CONTIG550|UNKNOWN	0	0	5	0	0	0	2	0
HE_FRAG11375.9-1482|SPU_011058	108	5	75	15	0	0	11	11
HE_CONTIG2286|SPU_006354	0	0	0	0	0	0	1	0
HE_COMP229344_C0_SEQ1.0-1179|SPU_027648	120	0	123	0	32	0	37	0
HE_COMP239873_C2_SEQ2.0-405|SPU_028636	891	36	273	0	0	0	62	29
HE_CONTIG3496|SPU_008152	158	50	440	45	3	0	87	163
HE_COMP234585_C0_SEQ1.15-954|SPU_015274	382	0	243	27	0	0	40	0
HE_FRAG6284.75-453|SPU_024292	0	0	0	0	0	0	1	0
HE_FRAG8989.2474-4781|SPU_008559	5	0	3	0	0	0	84	0
HE_CONTIG3242|SPU_024015	118	16	94	20	3	0	32	18
HE_FRAG13454.2-3273|SPU_011877	510	29	386	17	17	14	83	7
HE_CONTIG461|SPU_023674	0	0	0	0	0	0	3	0
HE_FRAG9314.11-1684|SPU_023014	191	20	295	9	1	0	9	0
HE_COMP226047_C0_SEQ2.81-354|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP230258_C14_SEQ1.249-540|SPU_027602	0	0	0	0	0	0	0	0
HE_CONTIG2459|UNKNOWN	5	51	7	13	2	60	25	288
HE_CONTIG2016|SPU_021823	3	3	4	13	2	0	1	13
HE_FRAG2618.483-3033|SPU_019365	0	0	0	0	0	0	87	0
HE_CONTIG5105|SPU_005400	34	0	101	1	1	0	4	8
HE_CONTIG20|SPU_009553	196	23	142	5	0	0	54	26
HE_CONTIG2961|SPU_000191	79	14	112	0	0	0	6	0
HE_COMP232373_C0_SEQ3.115-145|UNKNOWN	0	0	0	0	10	0	6	1
HE_FRAG3951.951-1185|SPU_011332	1	0	5	0	2	0	0	0
HE_COMP246707_C6_SEQ1.106-154|UNKNOWN	0	11	0	6	37	63	6	24
HE_CONTIG3791|SPU_013960	133	14	30	9	21	0	85	22
HE_CONTIG3777|SPU_001211	0	0	0	0	0	0	9	0
HE_CONTIG92|SPU_023733	231	52	244	37	33	1	86	68
HE_FRAG13600.45-3402|SPU_027047	448	64	556	47	3	12	146	73
HE_CONTIG4350|SPU_022334	3	0	5	3	0	0	21	15
HE_FRAG6925.37-863|SPU_024029	35	10	48	0	6	0	5	11
HE_COMP245848_C5_SEQ1.0-1191|SPU_009522	12	0	6	0	0	0	48	0
HE_COMP234146_C5_SEQ1.0-1059|SPU_008348	187	51	245	4	14	0	42	3
HE_COMP224483_C4_SEQ1.0-228|SPU_011056	3	2	5	0	0	0	1	0
HE_COMP223400_C3_SEQ1.306-420|SPU_028511	0	0	0	0	0	0	5	0
HE_CONTIG1549|UNKNOWN	104	17	173	0	18	3	49	0
HE_FRAG19622.0-1235|SPU_005964	492	159	563	55	76	15	89	21
HE_CONTIG1152|SPU_006160	354	46	211	2	7	3	11	21
HE_FRAG6564.1-1229|SPU_028759	60	10	46	0	0	0	5	6
HE_COMP230234_C0_SEQ1.0-537|SPU_017466	137	56	90	0	0	0	49	1
HE_CONTIG2682|SPU_004144	0	0	0	0	0	0	8	0
HE_CONTIG2103|SPU_003140	16	5	32	0	0	0	4	0
HE_CONTIG4233|SPU_000260	305	0	527	35	52	0	26	0
HE_FRAG21235.3-909|SPU_014663	0	0	0	0	0	0	11	0
HE_CONTIG5127|UNKNOWN	0	0	0	0	0	0	4	0
HE_FRAG21060.51-5082|SPU_019369	316	63	26	0	26	6	198	23
HE_CONTIG2530|UNKNOWN	0	0	0	0	0	0	9	0
HE_COMP228810_C1_SEQ1.86-137|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP239946_C0_SEQ2.868-920|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG5170|SPU_004923	51	13	47	4	14	1	72	1
HE_FRAG21463.269-2024|SPU_013179	175	9	288	13	3	0	22	2
HE_FRAG18669.0-5403|SPU_003406	424	186	704	14	54	2	96	29
HE_COMP232156_C2_SEQ1.2-41|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG5467.120-1755|SPU_003657	0	0	0	0	0	0	73	0
HE_FRAG1230.831-1058|SPU_002633	17	0	12	0	1	0	11	0
HE_COMP238625_C2_SEQ1.593-686|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG3039|SPU_008488	0	0	0	0	0	0	13	0
HE_FRAG2896.342-747|SPU_028156	44	0	0	0	4	0	44	0
HE_FRAG17623.0-2651|SPU_007433	114	18	271	40	1	0	40	15
HE_CONTIG4930|SPU_001569	70	0	46	0	0	0	3	0
HE_COMP224353_C0_SEQ1.0-1254|SPU_002092	233	0	180	5	105	4	33	0
HE_COMP231826_C3_SEQ1.0-1164|UNKNOWN	108	0	252	11	0	0	43	0
HE_FRAG1234.648-900|SPU_000878	28	0	10	0	10	0	1	0
HE_COMP234949_C4_SEQ1.65-113|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP202083_C0_SEQ1.4-28|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG2689|SPU_014687	172	7	155	1	7	0	47	5
HE_COMP207131_C1_SEQ1.57-243|SPU_024715	0	0	0	0	0	0	7	0
HE_COMP230790_C12_SEQ2.12-498|SPU_012318	0	0	0	0	0	0	7	0
HE_COMP235990_C4_SEQ4.210-1590|SPU_009582	0	0	0	0	1	0	11	6
HE_COMP212602_C2_SEQ1.178-214|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP237710_C3_SEQ5.0-99|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG382|SPU_013476	0	0	0	0	0	0	1	0
HE_COMP239752_C14_SEQ1.168-732|UNKNOWN	0	0	0	0	0	0	4	0
HE_FRAG13264.6-279|UNKNOWN	75	0	18	49	32	0	0	0
HE_FRAG11292.12-2061|SPU_018970	145	12	144	3	29	0	30	8
HE_CONTIG2149|SPU_013997	0	0	0	0	0	0	8	0
HE_FRAG11917.48-5562|SPU_000437	717	122	623	20	15	0	97	52
HE_COMP232313_C11_SEQ3.95-671|SPU_006001	37	37	4	0	1	0	8	28
HE_CONTIG4386|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP235216_C2_SEQ1.0-759|SPU_027555	338	3	169	16	0	0	3	5
HE_COMP244580_C10_SEQ1.0-42|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG17549.9-1689|SPU_011260	0	0	0	0	0	0	59	0
HE_FRAG9087.40-2013|SPU_028180	115	10	107	6	10	0	22	2
HE_FRAG17127.1-2129|SPU_011769	511	223	1188	66	149	1	191	28
HE_CONTIG4681|SPU_009460	25	0	379	0	69	0	52	0
HE_FRAG15947.0-39|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP171004_C0_SEQ1.96-227|UNKNOWN	0	0	19	2	0	0	0	32
HE_COMP238546_C3_SEQ5.22-64|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP240679_C2_SEQ3.14-176|UNKNOWN	11	2	2	0	0	0	4	0
HE_FRAG23230.1482-1692|UNKNOWN	0	0	0	0	0	0	5	0
HE_CONTIG5008|SPU_020597	30	3	50	0	0	0	2	58
HE_FRAG3743.0-836|SPU_026592	54	0	15	0	6	0	3	0
HE_COMP238726_C7_SEQ1.62-191|UNKNOWN	10	0	0	0	0	0	10	0
HE_COMP238018_C1_SEQ7.0-1998|SPU_000170	2186	88	1171	142	62	0	259	48
HE_CONTIG2803|SPU_006577	65	7	47	0	0	0	55	0
HE_CONTIG4676|UNKNOWN	2	3	31	9	51	123	0	3
HE_COMP247001_C5_SEQ1.25-61|UNKNOWN	0	0	0	0	0	0	6	0
HE_COMP240424_C1_SEQ1.0-1617|SPU_025484	3973	26	4340	145	724	130	687	258
HE_CONTIG5017|SPU_015550	136	13	249	15	48	0	125	453
HE_COMP234186_C6_SEQ1.143-1106|SPU_022946	274	42	261	2	9	0	55	30
HE_CONTIG1629|SPU_014477	0	0	0	0	0	0	118	0
HE_CONTIG3404|SPU_011383	19	2	25	8	0	0	50	48
HE_CONTIG5241|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG11409.0-2205|SPU_005666	46	0	48	0	40	0	103	29
HE_COMP245583_C8_SEQ3.0-1377|SPU_014653	1475	93	2340	19	231	0	207	63
HE_COMP243752_C1_SEQ1.1245-3390|SPU_010429	45	4	15	5	4	0	144	10
HE_COMP241286_C2_SEQ1.531-759|SPU_017039	0	0	0	0	0	0	4	0
HE_COMP130840_C0_SEQ1.39-207|SPU_011309	0	0	0	0	0	0	0	0
HE_CONTIG2022|SPU_009121	0	0	0	0	0	0	6	0
HE_CONTIG2835|SPU_009843	0	0	0	0	0	0	13	0
HE_FRAG14860.0-2778|SPU_025840	111	35	115	22	26	4	31	22
HE_COMP232532_C6_SEQ1.85-305|SPU_027183	0	0	0	0	0	0	0	0
HE_COMP237307_C0_SEQ1.109-1659|SPU_002558	322	38	265	7	3	0	63	14
HE_CONTIG3283|UNKNOWN	0	13	0	3	0	0	4	147
HE_COMP236083_C2_SEQ1.318-579|SPU_011933	0	0	0	0	0	0	10	0
HE_FRAG6174.0-2580|SPU_011504	519	71	516	43	76	2	95	5
HE_COMP229122_C0_SEQ1.0-1920|SPU_000438	762	22	617	0	9	0	6	0
HE_FRAG22379.66-2000|SPU_013435	0	0	0	0	0	0	42	0
HE_CONTIG1594|SPU_011635	36	0	76	0	12	0	0	0
HE_CONTIG4699|UNKNOWN	1	42	0	71	8	26	5	755
HE_FRAG9817.18-1755|SPU_003128	153	20	210	24	0	0	22	7
HE_COMP246729_C1_SEQ38.102-1140|SPU_013209	133	13	178	10	40	12	27	21
HE_CONTIG631|SPU_025675	225	1	69	7	37	2	25	3
HE_COMP238023_C3_SEQ3.0-570|SPU_000035	236	21	380	39	116	0	34	0
HE_CONTIG1798|SPU_018003	0	0	0	0	0	0	13	0
HE_CONTIG1521|SPU_020813	11306	13730	15142	6949	31014	6761	23730	37460
HE_FRAG11617.0-5135|SPU_008243	1035	94	1649	60	66	0	111	86
HE_FRAG2396.570-2286|SPU_024874	1327	158	1209	68	220	80	121	55
